,id,name,district_id,province_id
6919,28906,Royal City,582,11
6920,28907,Hương Viên,236,11
6921,28908,Chùa Vua,236,11
6922,28909,Đại Cồ Việt,236,11
6923,28910,Hàng Chuối,236,11
6924,28911,Hoa Lư,236,11
6925,28912,Kim Ngưu,236,11
6926,28913,Đại La,236,11
6927,28914,Cảm Hội,236,11
6928,28915,Hòa Mã,236,11
6929,28917,Hoàng Mai,236,11
6930,28918,Lê Văn Hưu,236,11
6931,28919,Lê Thanh Nghị,236,11
6932,28920,Lê Ngọc Hân,236,11
6933,28922,Lãng Yên,236,11
6934,28923,Ngõ Huế,236,11
6935,28924,Minh Khai,236,11
6936,28925,Lương Yên,236,11
6937,28926,Lê Quý Đôn,236,11
6938,28927,Ngô Thì Nhậm,236,11
6939,28928,Liên Trì,236,11
6940,28929,Mai Hắc Đế,236,11
6941,28930,Nguyễn Cao,236,11
6942,28931,Nguyễn Huy Tự,236,11
6943,28932,Nguyễn Du,236,11
6944,28933,Nguyễn Thượng Hiền,236,11
6945,28934,Nguyễn Công Trứ,236,11
6946,28935,Phạm Đình Hổ,236,11
6947,28936,Phố 8-3,236,11
6948,28938,Nguyễn Bỉnh Khiêm,236,11
6949,28939,Đỗ Hành,236,11
6950,28940,Nguyễn Quyền,236,11
6951,28941,Nguyễn An Ninh,236,11
6952,28942,Lạc Trung,236,11
6953,28943,Nguyễn Hiền,236,11
6954,28944,Phố Vọng,236,11
6955,28945,Phù Đổng Thiên Vương,236,11
6956,28946,Hồng Mai,236,11
6957,28947,Ngõ Quỳnh,236,11
6958,28948,Quang Trung,236,11
6959,28950,Tây Kết,236,11
6960,28951,Lê Duẩn,236,11
6961,28952,Tăng Bạt Hổ,236,11
6962,28953,Tạ Quang Bửu,236,11
6963,28954,Quỳnh Lôi,236,11
6964,28955,Quỳnh Mai,236,11
6965,28956,Thể Giao,236,11
6966,28957,Thanh Nhàn,236,11
6967,28958,Đội Cung,236,11
6968,28959,Lê Đại Hành,236,11
6969,28960,Thọ Lão,236,11
6970,28961,Thiền Quang,236,11
6971,28962,Nguyễn Khoái,236,11
6972,28963,Tô Hiến Thành,236,11
6973,28964,Trần Xuân Soạn,236,11
6974,28965,Trần Nhân Tông,236,11
6975,28966,Trần Khát Chân,236,11
6976,28967,Trần Khánh Dư,236,11
6977,28968,Trần Bình Trọng,236,11
6978,28969,Thái Phiên,236,11
6979,28970,Trường Chinh,236,11
6980,28971,Tô Hoàng,236,11
6981,28972,Trần Thánh Tông,236,11
6982,28973,Thi Sách,236,11
6983,28974,Tương Mai,236,11
6984,28975,Nguyễn Đình Chiểu,236,11
6985,28976,Trần Đại Nghĩa,236,11
6986,28977,Triệu Việt Vương,236,11
6987,28978,Trần Hưng Đạo,236,11
6988,28979,Vân Hồ II,236,11
6989,28980,Yên Bái 2,236,11
6990,28981,Vân Đồn,236,11
6991,28982,Trần Quốc Toản,236,11
6992,28983,Yên Bái 1,236,11
6993,28984,Trương Định,236,11
6994,28985,Vân Hồ III,236,11
6995,28986,Vũ Lợi,236,11
6996,28987,Bạch Mai,236,11
6997,28988,Vincom,236,11
6998,28989,Cầu Vĩnh Tuy,236,11
6999,28990,Võ Thị Sáu,236,11
7000,28991,Yec Xanh,236,11
7001,28992,Đại Học Bách Khoa,236,11
7002,28993,Công Viên Tuổi Trẻ,236,11
7003,28994,Phố Huế,236,11
7004,28996,Công Viên Thống Nhất,236,11
7005,28997,Yết Kiêu,236,11
7006,28998,Lò Đúc,236,11
7007,28999,Chợ Quỳnh Mai,236,11
7008,29000,Giải Phóng,236,11
7009,29001,Tuệ Tĩnh,236,11
7010,29002,Yên Lạc,236,11
7011,29003,Ngã Tư Vọng Mới,236,11
7012,29004,Chợ Khâm Thiên,198,11
7013,29006,Văn Miếu,236,11
7014,29007,Đặng Trần Côn,198,11
7015,29009,Đặng Văn Ngữ,198,11
7016,29010,An Trạch,198,11
7017,29011,Đặng Tiến Đông,198,11
7018,29012,Ga Hà Nội,236,11
7019,29013,Đại học Phương Đông,236,11
7020,29014,Bích Câu,198,11
7021,29016,Dốc Phụ Sản,198,11
7022,29017,Tam Trinh,236,11
7023,29018,Hào Nam,198,11
7024,29019,Đông Các,198,11
7025,29020,Hàng Cháo,198,11
7026,29021,Hồ Văn Chương,198,11
7027,29022,Hoàng Cầu Mới,198,11
7028,29023,Giải Phóng,198,11
7029,29024,Đê La Thành,198,11
7030,29025,Giảng Võ,198,11
7031,29026,Đoàn Thị Điểm,198,11
7032,29027,Hồ Bảy Mẫu,236,11
7033,29028,Đông Tác,198,11
7034,29029,Hồ Ba Mẫu,198,11
7035,29030,Láng,198,11
7036,29031,Hồ Giám,198,11
7037,29032,Hồ Đắc Di,198,11
7038,29033,Hoàng Tích Trí,198,11
7039,29034,Hoàng Cầu,198,11
7040,29035,Huỳnh Thúc Kháng,198,11
7041,29036,Hàng Bột,198,11
7042,29037,Khâm Thiên,198,11
7043,29038,Đào Duy Anh,198,11
7044,29039,Khương Thượng,198,11
7045,29043,Hoàng Ngọc Phách,198,11
7046,29044,Lương Định Của,198,11
7047,29045,Lý Văn Phức,198,11
7048,29046,Mai Anh Tuấn,198,11
7049,29048,Ngõ Hàng Bột,198,11
7050,29049,Ngõ Hàng Cháo,198,11
7051,29050,Ngõ Lương Sử C,198,11
7052,29051,Ngô Sĩ Liên,198,11
7053,29052,Ngõ Xã Đàn 2,198,11
7054,29053,Ngô Tất Tố,198,11
7055,29054,La Thành,198,11
7056,29055,Nguyễn Khuyến,198,11
7057,29056,Lê Duẩn,198,11
7058,29057,Nguyễn Chí Thanh,198,11
7059,29058,Nguyễn Lương Bằng,198,11
7060,29059,Ngõ Văn Chương,198,11
7061,29060,Nguyễn Phúc Lai,198,11
7062,29061,Nguyễn Thái Học,198,11
7063,29062,Ô Chợ Dừa,198,11
7064,29063,Nguyễn Như Đổ,198,11
7065,29064,Phan Phù Tiên,198,11
7066,29065,Phan Văn Trị,198,11
7067,29066,Pháo Đài Láng,198,11
7068,29067,Phương Liên,198,11
7069,29070,Tây Sơn,198,11
7070,29071,Thái Hà,198,11
7071,29072,Nguyên Hồng,198,11
7072,29073,Thông Phong,198,11
7073,29074,Tôn Thất Tùng,198,11
7074,29075,Thái Thịnh,198,11
7075,29076,Thái Thịnh 1,198,11
7076,29077,Hào Nam Mới,198,11
7077,29078,Trần Hữu Tước,198,11
7078,29079,Trần Quang Diệu,198,11
7079,29080,Phố Vọng,198,11
7080,29081,Trần Quý Cáp,198,11
7081,29082,Phương Mai,198,11
7082,29083,Trịnh Hoài Đức,198,11
7083,29084,Trúc Khê,198,11
7084,29085,Thịnh Quang,198,11
7085,29086,Trung Tả,198,11
7086,29087,Trung Tự,198,11
7087,29088,Trường Chinh,198,11
7088,29089,Văn Chương,198,11
7089,29090,Văn Miếu,198,11
7090,29091,Vĩnh Hồ,198,11
7091,29092,Yên Lãng,198,11
7092,29093,Trung Liệt,198,11
7093,29094,Thái Hà Thái Thịnh,198,11
7094,29095,Xã Đàn,198,11
7095,29096,Hồ Đống Đa,198,11
7096,29097,Vũ Ngọc Phan,198,11
7097,29098,Quốc Tử Giám,198,11
7098,29099,Võ Văn Dũng,198,11
7099,29100,Láng Hạ,198,11
7100,29101,Chùa Bộc,198,11
7101,29102,Chùa Láng,198,11
7102,29103,Kim Liên,198,11
7103,29105,Vũ Thạnh,198,11
7104,29106,Láng Thượng,198,11
7105,29107,Công Viên Nghĩa Đô,198,11
7106,29108,Hồ Kim Liên,198,11
7107,29109,Phạm Ngọc Thạch,198,11
7108,29111,Cầu Giấy,101,11
7109,29112,Cốm Vòng,101,11
7110,29113,Dịch Vọng Hậu,101,11
7111,29114,Tôn Đức Thắng,198,11
7112,29115,Đỗ Quang,101,11
7113,29117,Kim Hoa,198,11
7114,29118,Đặng Thuỳ Trâm,101,11
7115,29119,Đồng Bông,101,11
7116,29120,800A,101,11
7117,29122,Dương Đình Nghệ,101,11
7118,29123,Duy Tân,101,11
7119,29125,Đồng Bát,101,11
7120,29126,Doãn Kế Thiện,101,11
7121,29127,Hoàng Đạo Thúy,101,11
7122,29128,Đông Quan,101,11
7123,29129,Hoàng Minh Giám,101,11
7124,29130,Yên Thế,198,11
7125,29131,Hoàng Ngân,101,11
7126,29132,Hồ Tùng Mậu,101,11
7127,29133,Hoàng Sâm,101,11
7128,29134,Hoa Bằng,101,11
7129,29135,Lạc Long Quân,101,11
7130,29136,Láng,101,11
7131,29138,Nguyễn Đình Hoàn,101,11
7132,29139,Lê Văn Lương,101,11
7133,29140,Nguyễn Ngọc Vũ,101,11
7134,29141,Nguyễn Khánh Toàn,101,11
7135,29142,Nguyễn Thị Định,101,11
7136,29143,Nguyễn Phong Sắc,101,11
7137,29144,Nguyễn Thị Thập,101,11
7138,29145,Phạm Thận Duật,101,11
7139,29146,Phạm Văn Đồng,101,11
7140,29147,Nguyễn Khang,101,11
7141,29149,Phan Văn Trường,101,11
7142,29150,Nguyễn Văn Huyên,101,11
7143,29151,Nguyễn Khả Trạc,101,11
7144,29152,Thành Thái,101,11
7145,29153,Phùng Chí Kiên,101,11
7146,29154,Hoàng Quốc Việt,101,11
7147,29155,Nguyễn Chánh,101,11
7148,29156,Tôn Thất Thuyết,101,11
7149,29157,Tô Hiệu,101,11
7150,29159,Trần Tử Bình,101,11
7151,29161,Phạm Hùng,101,11
7152,29162,Trần Cung,101,11
7153,29163,Trần Kim Xuyến,101,11
7154,29164,Trung Yên 1,101,11
7155,29165,Trung Yên 5,101,11
7156,29166,Trần Thái Tông,101,11
7157,29167,Trần Duy Hưng,101,11
7158,29168,Trung Yên 14,101,11
7159,29169,Trung Yên 3,101,11
7160,29170,Trung Yên 12,101,11
7161,29171,Trung Kính,101,11
7162,29172,Trần Quốc Hoàn,101,11
7163,29173,Trần Đăng Ninh,101,11
7164,29174,Trung Yên 10,101,11
7165,29175,Trần Vỹ,101,11
7166,29177,Trung Yên 8,101,11
7167,29178,Vũ Phạm Hàm,101,11
7168,29179,Xuân Thủy,101,11
7169,29180,Trung Tâm Hội Nghị Quốc Gia,101,11
7170,29181,Trần Quý Kiên,101,11
7171,29182,Trung Yên 11,101,11
7172,29183,Trung Yên 9,101,11
7173,29184,Học viện Báo Chí,101,11
7174,29185,Bảo Tàng Dân Tộc Học,101,11
7175,29186,Dương Quảng Hàm,101,11
7176,29187,Khu Đô Thị Trung Yên,101,11
7177,29188,Bờ Sông,101,11
7178,29189,Bùi Xương Trạch,260,11
7179,29190,Keang Nam Landmark Tower,101,11
7180,29191,Big C Thăng Long,101,11
7181,29192,Trung Yên 6,101,11
7182,29193,Bằng Liệt,260,11
7183,29194,Indochina Plaza,101,11
7184,29195,Đại Học Quốc Gia,101,11
7185,29196,Đại Từ,260,11
7186,29197,Đại Đồng,260,11
7187,29198,Đặng Xuân Bảng,260,11
7188,29199,Đền Lừ 1,260,11
7189,29200,Đại Học FPT,101,11
7190,29201,Chùa Hà,101,11
7191,29202,Viện Khoa Học & Công Nghệ,101,11
7192,29206,Kim Đồng,260,11
7193,29207,Kim Giang,260,11
7194,29208,Định Công Thượng,260,11
7195,29209,ĐỊnh Công Hạ,260,11
7196,29210,Giải Phóng,260,11
7197,29211,Linh Đường,260,11
7198,29212,Nghiêm Xuân Yêm,260,11
7199,29214,Trần Bình,101,11
7200,29215,Nguyễn Đức Cảnh,260,11
7201,29216,Minh Khai,260,11
7202,29217,Nguyễn Hữu Thọ,260,11
7203,29218,Đền Lừ 2,260,11
7204,29219,Nguyễn Duy Trinh,260,11
7205,29220,Giáp Nhị,260,11
7206,29221,Nguyễn Chính,260,11
7207,29222,Nguyễn Công Thái,260,11
7208,29223,Ngọc Hồi,260,11
7209,29224,Nguyễn An Ninh,260,11
7210,29225,Nguyễn Khoái,260,11
7211,29227,Lĩnh Nam,260,11
7212,29228,Lương Khánh Thiện,260,11
7213,29229,Mai Động,260,11
7214,29230,Tam Trinh,260,11
7215,29231,Lê Trọng Tấn,260,11
7216,29232,Hoàng Mai,260,11
7217,29233,Tân Mai,260,11
7218,29234,Thanh Lân,260,11
7219,29235,Thịnh Liệt,260,11
7220,29236,Nguyễn Xiển,260,11
7221,29237,Thúy Lĩnh,260,11
7222,29238,Trần Điền,260,11
7223,29239,Trần Nguyên Đán,260,11
7224,29240,Tương Mai,260,11
7225,29242,Vĩnh Hưng,260,11
7226,29243,Hồ Đền Lừ,260,11
7227,29244,Vĩnh Tuy,260,11
7228,29246,Ái Mộ,337,11
7229,29247,Trương Định,260,11
7230,29248,Dốc Bồ Đề,337,11
7231,29249,Đoàn Khuê,337,11
7232,29251,Linh Đàm,260,11
7233,29252,Gia Thượng,337,11
7234,29254,KĐT Đại Kim,260,11
7235,29255,Pháp Vân,260,11
7236,29256,Cửa Nghè,337,11
7237,29257,Huỳnh Văn Nghệ,337,11
7238,29258,Đức Giang,337,11
7239,29259,Hàm Rồng,337,11
7240,29260,Long Biên 1,337,11
7241,29261,KĐT Việt Hưng,337,11
7242,29262,Hoa Lâm,337,11
7243,29263,Ngô Gia Khảm,337,11
7244,29264,Hoa Lan,337,11
7245,29265,Hoàng Như Tiếp,337,11
7246,29266,Lâm Du,337,11
7247,29267,Lưu Khánh Đàm,337,11
7248,29268,Long Biên,337,11
7249,29269,Ngô Gia Tự,337,11
7250,29271,Đê Vàng,337,11
7251,29272,Long Biên 2,337,11
7252,29273,Mai Phúc,337,11
7253,29274,Nguyễn Sơn,337,11
7254,29275,Phú Viên,337,11
7255,29276,Ngọc Trì,337,11
7256,29277,Nguyễn Văn Cừ,337,11
7257,29278,Ô Cách,337,11
7258,29279,Nguyễn Văn Linh,337,11
7259,29280,Tân Thụy,337,11
7260,29281,Phố Trạm,337,11
7261,29283,Lệ Mật,337,11
7262,29284,Trường Lâm,337,11
7263,29285,Thạch Cầu,337,11
7264,29287,Quốc Phương Trại,337,11
7265,29288,Nguyễn Cao Luyện,337,11
7266,29289,Việt Hưng,337,11
7267,29291,Thạch Bàn,337,11
7268,29292,Thượng Thanh,337,11
7269,29293,Vườn Hoa Gia Lâm,337,11
7270,29294,Cầu Vượt Sài Đồng,337,11
7271,29295,Savico Megamall,337,11
7272,29296,Khu Đô Thị Việt Hưng,337,11
7273,29297,An Hòa,227,11
7274,29299,Vincom Long Biên,337,11
7275,29300,Vũ Xuân Thiều,337,11
7276,29301,Ao Sen,227,11
7277,29303,Chu Văn An,227,11
7278,29304,Bế Văn Đàn,227,11
7279,29305,Tư Đình,337,11
7280,29306,An Ninh,227,11
7281,29307,Tịnh quang,337,11
7282,29309,Đại An,227,11
7283,29310,Chiến Thắng,227,11
7284,29311,Hoàng Văn Thụ,227,11
7285,29312,Cao Thắng,227,11
7286,29313,19-Thg5,227,11
7287,29314,Lê Lai,227,11
7288,29315,Đoàn Kết,227,11
7289,29316,Lê Lợi,227,11
7290,29317,Lê Trọng Tấn,227,11
7291,29318,Lê Văn Lương Kéo Dài,227,11
7292,29319,Lý Tự Trọng,227,11
7293,29320,Hà Trì,227,11
7294,29321,Mậu Lương,227,11
7295,29322,Lê Quý Đôn,227,11
7296,29323,Lương Ngọc Quyến,227,11
7297,29324,Ngô Quyền,227,11
7298,29325,Nguyễn Thái Học,227,11
7299,29326,Nguyễn Công Trứ,227,11
7300,29327,Lý Thường Kiệt,227,11
7301,29328,Nguyễn Thượng Hiền,227,11
7302,29329,Nguyễn Khuyến,227,11
7303,29330,Hoa Phượng,337,11
7304,29331,Cổ Linh,337,11
7305,29332,Lê Hồng Phong,227,11
7306,29333,Ngô Thì Nhậm,227,11
7307,29334,Nguyễn Văn Trỗi,227,11
7308,29335,Phan Đình Giót,227,11
7309,29336,Phan Chu Trinh,227,11
7310,29337,Nguyễn Trãi,227,11
7311,29339,Phố Xốm,227,11
7312,29341,Phan Bội Châu,227,11
7313,29342,Nhuệ Giang,227,11
7314,29343,Trần Nhật Duật,227,11
7315,29344,Trần Đăng Ninh,227,11
7316,29345,Quang Trung,227,11
7317,29346,Trương Công Định,227,11
7318,29347,Nguyễn Viết Xuân,227,11
7319,29348,Văn Phú,227,11
7320,29349,Nguyễn Văn Lộc,227,11
7321,29350,Tô Hiệu,227,11
7322,29351,Huỳnh Thúc Kháng,227,11
7323,29352,Thanh Bình,227,11
7324,29353,Trưng Nhị,227,11
7325,29354,Phú Lương,227,11
7326,29356,Trưng Trắc,227,11
7327,29357,Văn Yến,227,11
7328,29358,Yên Bình,227,11
7329,29359,Tố Hữu,227,11
7330,29360,Yên Phúc,227,11
7331,29361,Phan Trọng Tuệ,227,11
7332,29362,Tây Sơn,227,11
7333,29363,Yết Kiêu,227,11
7334,29364,Quang Lãm,227,11
7335,29365,Hoàng Hoa Thám,227,11
7336,29366,Trần Phú,227,11
7337,29367,Phùng Hưng,227,11
7338,29368,Đầm Khê,227,11
7339,29370,Hồ Văn Quán,227,11
7340,29371,KĐT Mới Văn Phú,227,11
7341,29372,Vườn Hoa Hà Đông,227,11
7342,29373,Cầu Cốc,394,11
7343,29374,Châu Văn Liêm,394,11
7344,29375,Vạn Phúc,227,11
7345,29376,Bà Triệu,227,11
7346,29377,Bùi Xuân Phái,394,11
7347,29379,Đại lộ Thăng Long,394,11
7348,29380,Cao Xuân Huy,394,11
7349,29381,Viện Quân Y 103,227,11
7350,29382,ĐTM Mậu Lương Kiến Hưng,227,11
7351,29383,Hiway,227,11
7352,29384,KĐT Văn Khê,227,11
7353,29385,Đỗ Đình Thiện,394,11
7354,29386,KĐT Mỹ Đình 1,394,11
7355,29388,Hữu Hưng,394,11
7356,29389,Kiều Mai,394,11
7357,29390,Hồ Nghĩa Tân,227,11
7358,29391,Hàm Nghi,394,11
7359,29392,Đình Thôn,394,11
7360,29393,Hồ Mễ Trì,394,11
7361,29394,Hoài Thanh,394,11
7362,29395,Mễ Trì Hạ,394,11
7363,29396,Mỹ Đình,394,11
7364,29397,Đỗ Đức Dục,394,11
7365,29398,Lương Thế Vinh,394,11
7366,29399,Mễ Trì Thượng,394,11
7367,29400,Nguyễn Xuân Nguyên,394,11
7368,29401,Nguyễn Đổng Chi,394,11
7369,29402,Nguyễn Cơ Thạch,394,11
7370,29403,KĐT Nam Trung Yên,394,11
7371,29404,Nhân Mỹ,394,11
7372,29406,Liên Cơ,394,11
7373,29407,Lê Đức Thọ,394,11
7374,29408,Nguyễn Trãi,394,11
7375,29409,Lưu Hữu Phước,394,11
7376,29410,Phúc Diễn,394,11
7377,29411,Phạm Hùng,394,11
7378,29413,Phố Nhổn,394,11
7379,29414,Trần Bình,394,11
7380,29415,Trần Hữu Dực,394,11
7381,29416,Hồ Tùng Mậu,394,11
7382,29417,Phú Đô,394,11
7383,29418,Tân Mỹ,394,11
7384,29419,Tố Hữu,394,11
7385,29420,Phùng Khoang,394,11
7386,29421,Ngọc Trục,394,11
7387,29422,Phương Canh,394,11
7388,29423,SVĐ Mỹ Đình,394,11
7389,29424,Vườn Cam,394,11
7390,29425,Trung Văn,394,11
7391,29426,Hà Cầu,227,11
7392,29427,Ngã 4 Nhổn,394,11
7393,29428,Trần Văn Cẩn,394,11
7394,29429,Tây Mỗ,394,11
7395,29430,Thiên Hiền,394,11
7396,29431,Làng Bún Phú Đô,394,11
7397,29432,Trần Văn Lai,394,11
7398,29433,Cầu Diễn,44,11
7399,29434,Hồ Phùng Khoang,394,11
7400,29435,Đỗ Nhuận,44,11
7401,29436,The Garden,394,11
7402,29437,Cầu Diễn,394,11
7403,29438,Đông Ngạc,44,11
7404,29439,Đức Diễn,44,11
7405,29440,Cầu Vồng,44,11
7406,29441,Đức Thắng,44,11
7407,29442,Xuân Phương,394,11
7408,29445,Đại Mỗ,394,11
7409,29446,Làng Việt Kiều Châu Âu,394,11
7410,29447,Hồ Tùng Mậu,44,11
7411,29448,Landmark Keangnam,394,11
7412,29450,Hoàng Công Chất,44,11
7413,29451,Lê Quang Đạo,394,11
7414,29452,Kẻ Vẽ,44,11
7415,29453,Hoàng Tăng Bí,44,11
7416,29455,Bến Xe Mỹ Đình,394,11
7417,29456,Sông Đà,44,11
7418,29457,Sông Nhuệ,44,11
7419,29458,Nguyễn Hoàng Tôn,44,11
7420,29459,Liên Xã,44,11
7421,29460,Lê Văn Hiến,44,11
7422,29461,Kiều Mai,44,11
7423,29462,Ngọa Long,44,11
7424,29463,Phan Bá Vành,44,11
7425,29464,Tôn Thất Thuyết,44,11
7426,29465,Nông Lâm,44,11
7427,29466,Hoàng Quốc Việt,44,11
7428,29467,Tăng Thiết Giáp,44,11
7429,29468,Thụy Phương,44,11
7430,29469,Phố Viên,44,11
7431,29470,Trần Cung,44,11
7432,29471,Phạm Văn Đồng,44,11
7433,29472,Tân Xuân,44,11
7434,29473,Cổ Nhuế,44,11
7435,29474,Văn Tiến Dũng,44,11
7436,29475,Đại lộ Thăng Long,19,11
7437,29476,Hoàng Xá,44,11
7438,29477,Tây Tựu,44,11
7439,29479,Tỉnh Lộ 87A,19,11
7440,29480,Phú Kiều,44,11
7441,29481,Phú Diễn,44,11
7442,29482,Trung Hà,19,11
7443,29483,Xuân Đỉnh,44,11
7444,29484,Võ Quý Huân,44,11
7445,29488,Núi Ba Vì,19,11
7446,29491,Đồng Mô,19,11
7447,29492,Quốc lộ 21,131,11
7448,29493,Xuân La,44,11
7449,29494,Xuân Hà,131,11
7450,29495,Hồ Chí Minh,131,11
7451,29497,Thọ An,162,11
7452,29498,Lâm Tiên,184,11
7453,29499,Thăng Long,184,11
7454,29500,Bắc Thăng Long,184,11
7455,29503,Quốc Lộ 3,184,11
7456,29504,Võ Nguyên Giáp,184,11
7457,29506,Xã Nam Hồng,184,11
7458,29507,Thiết Bị Đông Anh,184,11
7459,29508,Xã Thọ An,162,11
7460,29510,Giang Cao,211,11
7461,29512,Gia Thụy,211,11
7462,29514,Cổ Điển,184,11
7463,29515,Hà Huy Tập,211,11
7464,29516,Sông Hồng,184,11
7465,29517,Cao Bá Quát,211,11
7466,29518,Học viện Nông Nghiệp,211,11
7467,29519,Ngô Xuân Quảng,211,11
7468,29520,KĐT Đặng Xá,211,11
7469,29521,Quốc lộ3,211,11
7470,29522,Ngọc Lâm,211,11
7471,29523,Đức Giang,211,11
7472,29525,Yên Viên,211,11
7473,29526,Ỷ Lan,211,11
7474,29527,An Khánh,257,11
7475,29528,Sân Vận Động Đa Tốn,211,11
7476,29529,Gốm Sứ Bát Tràng,211,11
7477,29531,Nguyễn Sơn,211,11
7478,29532,Thăng Long,257,11
7479,29533,ĐT 422,257,11
7480,29534,Lê Trọng Tấn,257,11
7481,29535,KĐT Việt Hưng,211,11
7482,29536,Khu Công Nghiệp Phú Thị,211,11
7483,29537,Quốc Lộ 32,257,11
7484,29538,Tỉnh lộ 79,257,11
7485,29539,Nhân Lễ,211,11
7486,29540,Cầu Vai Réo,495,11
7487,29541,Bến đò Yến Vĩ,379,11
7488,29542,Nguyễn Đức Thuận,211,11
7489,29543,Lai Xá,257,11
7490,29544,Đập Đồng Quan,508,11
7491,29546,Quốc lộ 2A,508,11
7492,29547,Thị Trấn Trạm Trôi,257,11
7493,29548,Quốc lộ3,508,11
7494,29549,Hương Sơn,379,11
7495,29550,Võ Văn Kiệt,361,11
7496,29551,Quốc lộ 23,361,11
7497,29552,Trạm Trôi,257,11
7498,29553,Bắc Thăng Long,508,11
7499,29554,KCN Nội Bài,508,11
7500,29555,Phú Minh,508,11
7501,29556,Núi Đôi,508,11
7502,29557,Số 70,581,11
7503,29558,Thụy Hương,508,11
7504,29559,Bình Xá,564,11
7505,29560,Tỉnh lộ 131,508,11
7506,29561,Chiến Thắng,581,11
7507,29562,Quốc Lộ 21A,564,11
7508,29564,Nghiêm Xuân Yêm,581,11
7509,29565,Đại lộ Thăng Long,564,11
7510,29566,Võ Văn Kiệt,508,11
7511,29567,Thiên Đường Bảo Sơn,257,11
7512,29568,Phù Lỗ,508,11
7513,29569,Quốc Lộ 21B,578,11
7514,29570,Tả Thanh Oai,581,11
7515,29571,Tứ Hiệp,581,11
7516,29572,Làng Chuông,578,11
7517,29573,Ngọc Hồi,581,11
7518,29574,Yên Xá,581,11
7519,29575,Quán Gánh,605,11
7520,29576,Phan Trọng Tuệ,581,11
7521,29577,Thanh Đàm,581,11
7522,29578,Tựu Liệt,581,11
7523,29579,Yến Vĩ,379,11
7524,29580,Cầu Bươu,581,11
7525,29582,Quốc lộ 1A,581,11
7526,29583,Tân Triều,581,11
7527,29584,Phố Quang Trung,650,11
7528,29585,Đinh Tiên Hoàng,521,11
7529,29586,Thanh Liệt,581,11
7530,29587,Láng Hòa Lạc,521,11
7531,29588,Xã Nguyễn Trãi,605,11
7532,29589,Tỉnh lộ 87A,521,11
7533,29590,Chùa Thông,521,11
7534,29591,19 Tháng 5,414,43
7535,29592,Triều Khúc,581,11
7536,29593,Trần Phú,605,11
7537,29594,Quốc lộ 32,521,11
7538,29595,Bà Triệu,414,43
7539,29596,Bạch Đằng,414,43
7540,29597,Ba Làng,414,43
7541,29598,Quốc Lộ 21B,650,11
7542,29599,Trưng Vương,521,11
7543,29601,Đồng Mô,521,11
7544,29602,Bờ Kè Hà Ra,414,43
7545,29603,Văn Điển,581,11
7546,29604,Bờ Kè bắc,414,43
7547,29605,Quang Trung,521,11
7548,29606,23 tháng 10,414,43
7549,29607,Quốc lộ 1A,605,11
7550,29608,Cầu Vĩnh Phương,414,43
7551,29609,Cầu Gỗ Phước Kiểng,414,43
7552,29610,2 Tháng 4,414,43
7553,29611,Bắc Sơn,414,43
7554,29612,Cô Bắc,414,43
7555,29613,Bùi Thị Xuân,414,43
7556,29614,Bến Chợ,414,43
7557,29615,Cù Lao Hạ,414,43
7558,29616,Cù Lao Trung,414,43
7559,29617,Cầu Bè,414,43
7560,29618,Cao Bá Quát,414,43
7561,29619,Biệt Thự,414,43
7562,29620,Bửu Đóa,414,43
7563,29621,Đặng Tất,414,43
7564,29622,Đào Duy Từ,414,43
7565,29623,Dã Tượng,414,43
7566,29624,Định Cư,414,43
7567,29626,Đảo Hòn Tằm,414,43
7568,29627,Đoàn Trần Nghiệp,414,43
7569,29628,Đồng Nai,414,43
7570,29629,Đảo Hòn Tre,414,43
7571,29630,Cầu Dứa - Phú Nông,414,43
7572,29631,Đinh Tiên Hoàng,414,43
7573,29632,Điện Biên Phủ,414,43
7574,29633,Cửu Long,414,43
7575,29634,Dương Hiến Quyền,414,43
7576,29635,Củ Chi,414,43
7577,29636,số 4,414,43
7578,29638,Hẻm Đề Pô,414,43
7579,29639,Đống Đa,414,43
7580,29640,02-Thg4,414,43
7581,29641,Hà Ra,414,43
7582,29642,Hoàng Hoa Thám,414,43
7583,29643,Hát Giang,414,43
7584,29644,Số 2A,414,43
7585,29645,Hàn Thuyên,414,43
7586,29646,Hai Tháng Tư,414,43
7587,29647,Hòn Bà,414,43
7588,29648,Hòn Chồng,414,43
7589,29649,Hai Bà Trưng,414,43
7590,29651,Hoa Lư,414,43
7591,29652,Hòn Lao,414,43
7592,29653,Hoàng Diệu,414,43
7593,29654,Hàng Cá,414,43
7594,29655,số 2,414,43
7595,29656,Ngũ Hiệp,581,11
7596,29658,Hồng Lĩnh,414,43
7597,29659,Hương Lộ Ngọc Hiệp,414,43
7598,29660,Hương lộ 46,414,43
7599,29661,Hùng Vương,414,43
7600,29662,Lạc Long Quân,414,43
7601,29663,Lạc Thiện,414,43
7602,29664,Lam Sơn,414,43
7603,29665,Hoàng Văn Thụ,414,43
7604,29666,Hương Lộ 45,414,43
7605,29667,Lê Chân,414,43
7606,29668,Lãn Ông,414,43
7607,29669,Hồng Bàng,414,43
7608,29670,Lê Đại Hành,414,43
7609,29671,Lê Lợi,414,43
7610,29672,Lê Thánh Tông,414,43
7611,29673,Lư Cấm,414,43
7612,29674,Lý Tự Trọng,414,43
