,id,min_price_domain
8395,35171,216450
8396,35172,225000
8397,35173,515152
8398,35174,149000
8399,35175,315152
8400,35176,211661
8401,35177,567965
8402,35178,272727
8403,35179,321116
8404,35180,1134199
8405,35181,450000
8406,35182,162000
8407,35183,692641
8408,35184,545455
8409,35185,300000
8410,35186,233739
8411,35187,3400000
8412,35188,140260
8413,35189,417548
8414,35190,254463
8415,35191,333000
8416,35192,222500
8417,35193,64
8418,35194,515152
8419,35195,-1
8420,35196,388463
8421,35197,565887
8422,35198,415000
8423,35199,547186
8424,35202,260950
8425,35203,525974
8426,35204,599328
8427,35205,1207792
8428,35206,250000
8429,35207,207833
8430,35208,495238
8431,35209,2000000
8432,35210,109091
8433,35211,535081
8434,35212,428571
8435,35213,99595
8436,35214,255150
8437,35215,162338
8438,35216,790364
8439,35217,292500
8440,35218,1101350
8441,35219,492953
8442,35222,229500
8443,35223,171429
8444,35224,446189
8445,35226,79654
8446,35227,1088000
8447,35228,2156500
8448,35229,249600
8449,35230,5751000
8450,35231,180000
8451,35232,86580
8452,35233,240000
8453,35234,4022609
8454,35235,330000
8455,35236,-1
8456,35237,210000
8457,35238,350000
8458,35239,518782
8459,35240,1023488
8460,35241,197835
8461,35242,606061
8462,35243,1136364
8463,35244,272727
8464,35245,269730
8465,35246,1558442
8466,35247,-1
8467,35248,2044494
8468,35249,467533
8469,35250,4436364
8470,35251,332468
8471,35252,667252
8472,35253,807273
8473,35254,712987
8474,35255,329182
8475,35256,163280
8476,35257,410260
8477,35258,250000
8478,35259,7821236
8479,35260,181818
8480,35261,242424
8481,35264,670909
8482,35265,470750
8483,35266,6552000
8484,35268,477273
8485,35270,262400
8486,35271,270130
8487,35272,-1
8488,35273,233505
8489,35274,437044
8490,35275,-1
8491,35276,264935
8492,35277,279654
8493,35278,242424
8494,35279,-1
8495,35280,294372
8496,35281,198701
8497,35282,450000
8498,35283,623377
8499,35284,486000
8500,35285,346320
8501,35286,-1
8502,35287,60000
8503,35289,350000
8504,35290,1339000
8505,35292,243000
8506,35293,6140000
8507,35294,454546
8508,35295,1178222
8509,35296,295455
8510,35297,205714
8511,35298,245455
8512,35299,519480
8513,35300,114750
8514,35301,423360
8515,35302,178200
8516,35303,275000
8517,35304,500000
8518,35305,306818
8519,35306,519481
8520,35307,225000
8521,35308,240173
8522,35309,324900
8523,35310,1200000
8524,35311,1000684
8525,35312,350000
8526,35313,231552
8527,35314,621000
8528,35315,249351
8529,35317,432000
8530,35319,216120
8531,35320,139130
8532,35321,192500
8533,35322,400500
8534,35323,-1
8535,35324,692641
8536,35325,322727
8537,35326,71429
8538,35327,807273
8539,35329,439481
8540,35330,90909
8541,35332,111304
8542,35333,300000
8543,35335,309091
8544,35337,630000
8545,35339,225000
8546,35341,239444
8547,35342,233000
8548,35343,477273
8549,35344,519481
8550,35345,277400
8551,35346,317273
8552,35347,187439
8553,35348,302940
8554,35349,7200000
8555,35350,250000
8556,35351,666667
8557,35352,667455
8558,35353,350000
8559,35354,101299
8560,35355,411075
8561,35357,7200000
8562,35358,342100
8563,35360,429660
8564,35361,336000
8565,35362,280000
8566,35363,4761905
8567,35364,702629
8568,35365,454545
8569,35366,270000
8570,35367,237600
8571,35368,225000
8572,35369,768888
8573,35370,5072000
8574,35371,504000
8575,35372,532468
8576,35373,399153
8577,35374,330720
8578,35376,246753
8579,35377,61558
8580,35378,326494
8581,35379,172727
8582,35380,649351
8583,35381,600000
8584,35382,239400
8585,35383,363636
8586,35384,1081000
8587,35385,280762
8588,35386,337500
8589,35387,319950
8590,35388,340000
8591,35389,350649
8592,35390,206927
8593,35391,10634921
8594,35392,367045
8595,35394,249719
8596,35395,450000
8597,35396,7022607
8598,35397,214866
8599,35398,443540
8600,35399,206927
8601,35400,428571
8602,35401,346320
8603,35403,5000000
8604,35404,207792
8605,35405,1179400
8606,35406,243000
8607,35407,250000
8608,35408,170000
8609,35409,264937
8610,35410,277056
8611,35411,445500
8612,35413,400000
8613,35414,286364
8614,35416,279686
8615,35417,409091
8616,35418,20876607
8617,35419,175950
8618,35420,270000
8619,35421,1215000
8620,35422,450000
8621,35424,6140000
8622,35425,1495455
8623,35426,459221
8624,35427,539325
8625,35428,636364
8626,35429,405000
8627,35430,261250
8628,35431,355000
8629,35432,749103
8630,35433,5751000
8631,35434,252000
8632,35435,200000
8633,35436,1339000
8634,35438,192641
8635,35440,198000
8636,35441,-1
8637,35442,318182
8638,35443,750361
8639,35444,636087
8640,35446,217532
8641,35447,807273
8642,35448,389610
8643,35450,-1
8644,35451,150000
8645,35453,387990
8646,35454,300000
8647,35455,1064987
8648,35456,-1
8649,35459,346320
8650,35460,390000
8651,35461,770000
8652,35462,249600
8653,35464,825000
8654,35465,156522
8655,35467,5950429
8656,35468,280000
8657,35469,302273
8658,35470,315000
8659,35471,205800
8660,35472,349608
8661,35473,360000
8662,35474,900000
8663,35475,-1
8664,35476,249600
8665,35477,351294
8666,35478,720000
8667,35480,432900
8668,35481,4136604
8669,35482,240173
8670,35483,250000
8671,35484,250000
8672,35485,349608
8673,35486,347727
8674,35489,297000
8675,35490,631169
8676,35492,519481
8677,35493,2160000
8678,35495,1688312
8679,35496,807273
8680,35497,317273
8681,35498,250000
8682,35499,222910
8683,35500,311688
8684,35501,2272727
8685,35502,1014671
8686,35503,339618
8687,35504,-1
8688,35505,-1
8689,35506,113043
8690,35509,620800
8691,35510,336253
8692,35511,423226
8693,35513,5142857
8694,35514,720000
8695,35515,230850
8696,35516,250000
8697,35517,545455
8698,35518,757576
8699,35519,90000
8700,35520,-1
8701,35521,233766
8702,35522,500000
8703,35523,429999
8704,35524,156522
8705,35526,4761905
8706,35527,185600
8707,35528,4636364
8708,35531,-1
8709,35532,1924002
8710,35533,456000
8711,35534,705455
8712,35535,2000000
8713,35537,-1
8714,35538,450000
8715,35541,331169
8716,35542,600000
8717,35543,179023
8718,35545,594000
8719,35546,754156
8720,35547,-1
8721,35548,493953
8722,35549,262882
8723,35550,250000
8724,35551,335954
8725,35552,245933
8726,35554,472727
8727,35555,1527273
8728,35556,154545
8729,35557,1709957
8730,35558,-1
8731,35559,350000
8732,35560,450000
8733,35561,457516
8734,35562,-1
8735,35563,1803065
8736,35564,2707711
8737,35565,5217391
8738,35566,203463
8739,35567,485190
8740,35568,810000
8741,35569,270000
8742,35570,775376
8743,35571,951227
8744,35572,181818
8745,35574,272727
8746,35575,225347
8747,35576,234738
8748,35578,779221
8749,35580,309091
8750,35581,1688312
8751,35582,300000
8752,35583,336700
8753,35584,-1
8754,35586,1135161
8755,35587,313247
8756,35589,450000
8757,35590,225000
8758,35591,-1
8759,35592,445000
8760,35593,363636
8761,35594,1160045
8762,35595,1800866
8763,35596,765000
8764,35597,1400000
8765,35598,1920000
8766,35599,60000
8767,35601,1045000
8768,35602,450000
8769,35603,299250
8770,35604,696000
8771,35605,-1
8772,35608,4761905
8773,35609,350000
8774,35610,2430909
8775,35611,270000
8776,35612,360000
8777,35613,700000
8778,35615,3454545
8779,35616,156522
8780,35618,5217391
8781,35619,-1
8782,35620,1485000
8783,35621,384800
8784,35622,-1
8785,35623,285000
8786,35625,346320
8787,35627,268879
8788,35628,-1
8789,35629,1858225
8790,35630,270000
8791,35631,16450216
8792,35632,250001
8793,35633,158592
8794,35634,450000
8795,35636,-1
8796,35637,-1
8797,35638,5000000
8798,35639,-1
8799,35640,384800
8800,35641,1200000
8801,35642,432900
8802,35643,1250000
8803,35644,4994403
8804,35645,666900
8805,35646,82500
8806,35647,1525791
8807,35651,3405483
8808,35652,1800866
8809,35653,807273
8810,35654,909091
8811,35655,904232
8812,35656,220000
8813,35657,229514
8814,35660,698518
8815,35661,8037623
8816,35662,173160
8817,35663,775376
8818,35665,4500000
8819,35666,314334
8820,35667,-1
8821,35668,-1
8822,35669,3181818
8823,35670,4545455
8824,35671,1272000
8825,35672,807273
8826,35674,476190
8827,35675,8500000
8828,35676,95000
8829,35677,483117
8830,35678,345000
8831,35679,400000
8832,35682,450000
8833,35683,510823
8834,35685,-1
8835,35686,2638071
8836,35687,-1
8837,35688,692641
8838,35689,3913043
8839,35690,537860
8840,35691,405000
8841,35693,1207792
8842,35694,1114959
8843,35696,303030
8844,35697,1097670
8845,35698,950000
8846,35702,8658009
8847,35703,303030
8848,35704,467533
8849,35706,1405000
8850,35707,865801
8851,35709,245000
8852,35710,909091
8853,35712,346320
8854,35714,1920000
8855,35715,5387205
8856,35716,720000
8857,35717,-1
8858,35718,-1
8859,35720,346320
8860,35722,61558
8861,35723,349259
8862,35724,8490485
8863,35726,5000000
8864,35727,481000
8865,35732,4500000
8866,35735,1495000
8867,35736,1920000
8868,35737,-1
8869,35738,-1
8870,35739,345000
8871,35740,909091
8872,35741,20876607
8873,35742,-1
8874,35743,1924002
8875,35744,-1
8876,35745,8500000
8877,35746,4502165
8878,35747,427500
8879,35749,-1
8880,35750,2405002
8881,35751,365560
8882,35752,4502165
8883,35754,-1
8884,35757,2693603
8885,35758,4761905
8886,35759,1727273
8887,35760,909091
8888,35761,1090909
8889,35762,700000
8890,35763,-1
8891,35764,1495000
8892,35765,1272000
8893,35766,-1
8894,35767,234503
8895,35768,8482003
8896,35769,8482003
8897,35770,-1
8898,35771,430000
8899,35772,10909091
8900,35773,1090909
8901,35775,-1
8902,35776,-1
8903,35779,5000000
8904,35780,-1
8905,35781,589338
8906,35782,-1
8907,35783,28726808
8908,35784,-1
8909,35785,5100000
8910,35786,5000000
8911,35787,9999999
8912,35788,481000
8913,35789,432900
8914,35790,479999
8915,35791,4502165
8916,35792,20855751
8917,35793,-1
8918,35794,909091
8919,35795,2550000
8920,35796,8000000
8921,35797,2550000
8922,35799,259740
8923,35800,5000000
8924,35801,1495000
8925,35803,3501684
8926,35804,13468013
8927,35805,8500000
8928,35806,5987297
8929,35807,2915344
8930,35808,5906686
8931,35810,5000000
8932,35811,1800866
8933,35812,-1
8934,35813,227273
8935,35814,9880000
8936,35815,1800866
8937,35816,1114959
8938,35817,400000
8939,35818,9999999
8940,35819,800000
8941,35821,3848004
8942,35822,-1
8943,35823,3367003
8944,35824,1207792
8945,35825,15392015
8946,35826,800000
8947,35827,5002405
8948,35828,-1
8949,35829,1924002
8950,35830,349259
8951,35831,807273
8952,35832,387990
8953,35833,1012987
8954,35834,1350000
8955,35835,561309
8956,35837,544848
8957,35839,314100
8958,35840,189610
8959,35841,450000
8960,35842,8037623
8961,35843,155533
8962,35844,112343
8963,35845,269280
8964,35846,233143
8965,35848,17045455
8966,35849,15392015
8967,35850,13468013
8968,35852,8790000
8969,35853,-1
8970,35854,1496823
8971,35855,9545455
8972,35856,6926407
8973,35858,2168043
8974,35859,3896104
8975,35860,7813423
8976,35861,5872500
8977,35862,7936364
8978,35863,-1
8979,35866,8981818
8980,35867,7200000
8981,35868,865801
8982,35869,-1
8983,35870,4502165
8984,35871,571429
8985,35872,8500000
8986,35873,5000000
8987,35875,22409610
8988,35876,2318182
8989,35878,3896104
8990,35881,-1
8991,35882,5927422
8992,35885,-1
8993,35887,350000
8994,35889,1683502
8995,35892,3363636
8996,35893,-1
8997,35895,3334545
8998,35896,-1
8999,35897,2600000
9000,35899,3150000
9001,35901,1090909
9002,35903,2000000
9003,35905,1709957
9004,35907,502352
9005,35908,4000000
9006,35909,1406300
9007,35910,3500000
9008,35911,502352
9009,35912,798305
9010,35913,-1
9011,35914,1122078
9012,35915,2000000
9013,35917,-1
9014,35918,280000
9015,35920,172727
9016,35921,952381
9017,35922,213750
9018,35923,2340000
9019,35925,2318182
9020,35926,350000
9021,35928,5000000
9022,35930,-1
9023,35931,2181818
9024,35932,1731602
9025,35933,2181818
9026,35937,1064987
9027,35938,-1
9028,35939,980000
9029,35941,1558442
9030,35944,1792208
9031,35946,-1
9032,35948,741222
9033,35949,1114959
9034,35950,1250601
9035,35951,1077715
9036,35952,419110
9037,35956,807273
9038,35957,1485000
9039,35958,-1
9040,35962,1405000
9041,35963,1405000
9042,35964,716631
9043,35965,1900000
9044,35966,350000
9045,35968,1485000
9046,35969,350000
9047,35970,807273
9048,35971,1745455
9049,35972,450000
9050,35974,1405000
9051,35975,807273
9052,35976,1485000
9053,35977,1064987
9054,35978,270000
9055,35979,418484
9056,35980,344960
9057,35981,1272000
9058,35982,807273
9059,35983,1265000
9060,35984,798305
9061,35985,1054753
9062,35986,1485000
9063,35987,1485000
9064,35988,1485000
9065,35991,807273
9066,35993,1920000
9067,35994,1254545
9068,35995,1254545
9069,35996,1254545
9070,35997,807273
9071,35998,1490000
9072,36000,-1
9073,36001,1242000
9074,36003,498441
9075,36004,350000
9076,36005,449172
9077,36007,807273
9078,36008,322875
9079,36009,807273
9080,36010,807273
9081,36011,399552
9082,36013,807273
9083,36014,1496823
9084,36015,1496823
9085,36016,1363636
9086,36018,4500000
9087,36020,3896104
9088,36022,519481
9089,36023,467533
9090,36024,2835000
9091,36025,702000
9092,36027,1090909
9093,36028,395652
9094,36029,-1
9095,36030,4761905
9096,36031,350000
9097,36032,494445
9098,36035,409091
9099,36036,650000
9100,36041,807273
9101,36042,-1
9102,36044,-1
9103,36045,437044
9104,36047,519480
9105,36049,3563636
9106,36050,720000
9107,36052,183117
9108,36054,360000
9109,36055,-1
9110,36056,350000
9111,36057,394875
9112,36058,360000
9113,36059,339000
9114,36060,400000
9115,36062,595455
9116,36063,-1
9117,36064,956250
9118,36065,588749
9119,36067,360000
9120,36070,528000
9121,36072,545455
9122,36073,306818
9123,36074,865801
9124,36075,395652
9125,36080,272727
9126,36083,466516
9127,36084,270000
9128,36085,380000
9129,36086,1122078
9130,36087,328950
9131,36088,458333
9132,36089,4502165
9133,36092,180000
9134,36093,719193
9135,36094,-1
9136,36095,327273
9137,36097,207000
9138,36098,213183
9139,36101,350649
9140,36102,450000
9141,36103,441000
9142,36105,215949
9143,36106,436364
9144,36107,642600
9145,36108,324000
9146,36109,279654
9147,36110,242424
9148,36111,550000
9149,36112,61558
9150,36114,399153
9151,36118,440000
9152,36119,400000
9153,36120,400000
9154,36123,368182
9155,36124,-1
9156,36125,99567
9157,36126,1731601
9158,36128,243810
9159,36129,252000
9160,36130,550000
9161,36131,405000
9162,36132,280000
9163,36133,-1
9164,36135,246753
9165,36139,300000
9166,36141,300000
9167,36142,300000
9168,36144,310000
9169,36145,280000
9170,36146,206926
9171,36147,350000
9172,36148,-1
9173,36150,174944
9174,36151,289386
9175,36152,172727
9176,36154,104579
9177,36155,-1
9178,36156,99567
9179,36159,120000
9180,36160,110500
9181,36161,155844
9182,36162,3655604
9183,36163,7022607
9184,36164,7022607
9185,36165,9999999
9186,36166,8490485
9187,36167,16450216
9188,36168,451178
9189,36169,8730000
9190,36170,5772006
9191,36171,2857143
9192,36172,-1
9193,36173,5000000
9194,36174,5000000
9195,36175,5906686
9196,36176,-1
9197,36177,1799999
9198,36178,-1
9199,36179,5387205
9200,36180,1800866
9201,36181,5000000
9202,36182,3655604
9203,36183,2600000
9204,36184,3463203
9205,36186,2310462
9206,36187,-1
9207,36188,-1
9208,36189,3078403
9209,36190,3001443
9210,36191,798305
9211,36192,-1
9212,36193,2915344
9213,36194,1800866
9214,36195,3059163
9215,36196,2693603
9216,36197,2720058
9217,36198,757576
9218,36199,700000
9219,36200,2532468
9220,36201,2600000
9221,36202,807273
9222,36203,1331215
9223,36204,2600000
9224,36205,2405002
9225,36206,2857143
9226,36207,3367003
9227,36208,2376142
9228,36209,2376142
9229,36210,245000
9230,36211,2212602
9231,36212,2270322
9232,36213,2693603
9233,36214,2532468
9234,36215,1924002
9235,36217,280000
9236,36219,1800000
9237,36220,432900
9238,36223,300000
9239,36224,349000
9240,36227,437710
9241,36228,6140000
9242,36229,2600000
9243,36230,1207792
9244,36231,1207792
9245,36232,418484
9246,36233,1200000
9247,36235,577201
9248,36236,1272000
9249,36237,180000
9250,36238,-1
9251,36239,1495000
9252,36240,692641
9253,36242,1394901
9254,36243,437710
9255,36244,692641
9256,36246,610871
9257,36248,741222
9258,36249,-1
9259,36250,-1
9260,36251,349608
9261,36252,254545
9262,36253,1406300
9263,36254,699217
9264,36255,-1
9265,36256,-1
9266,36257,-1
9267,36258,270000
9268,36259,610871
9269,36260,577201
9270,36261,450000
9271,36262,622098
9272,36263,467533
9273,36264,450000
9274,36265,1154401
9275,36266,1154401
9276,36267,450000
9277,36268,-1
9278,36269,800000
9279,36270,405000
9280,36271,346320
9281,36272,346320
9282,36273,346320
9283,36274,346320
9284,36275,346320
9285,36277,1800866
9286,36278,61558
9287,36279,-1
9288,36280,346320
9289,36281,349608
9290,36282,485190
9291,36283,577201
9292,36284,577201
9293,36287,1800866
9294,36291,384800
9295,36293,-1
9296,36294,216450
9297,36295,540000
9298,36297,913901
9299,36301,1920000
9300,36302,350000
9301,36303,114750
9302,36305,865801
9303,36306,311688
9304,36307,225589
9305,36308,-1
9306,36310,400000
9307,36311,400000
9308,43790,4761905
9309,43791,268398
9310,43792,295200
9311,43793,1371792
9312,43795,177727
9313,43796,1122078
9314,43797,-1
9315,43798,1924002
9316,43799,432900
9317,43800,1168831
9318,43801,1223376
9319,43802,1275000
9320,43803,8500000
9321,43806,1498320
9322,43807,423280
9323,43808,250909
9324,43809,1385281
9325,43811,1371792
9326,43812,2500000
9327,43814,-1
9328,43815,2500000
9329,43816,3291868
9330,43817,1540000
9331,43818,2638071
9332,43820,2000000
9333,43821,2318182
9334,43822,1018182
9335,43823,4436364
9336,43825,3367003
9337,43826,2639428
9338,43827,2000000
9339,43828,5265000
9340,43829,1136364
9341,43830,-1
9342,43831,1737662
9343,43833,1371792
9344,43834,1485000
9345,43836,1064987
9346,43837,907273
9347,43838,219000
9348,43839,951136
9349,43840,-1
9350,43841,-1
9351,43842,1272727
9352,43844,1496823
9353,43846,683983
9354,43847,1485000
9355,43848,61558
9356,43850,500000
9357,43851,454545
9358,43852,898994
9359,43853,698518
9360,43854,350000
9361,43855,350000
9362,43857,454545
9363,43858,898096
9364,43860,528291
9365,43861,454545
9366,43862,432900
9367,43864,320855
9368,43866,299365
9369,43867,290000
9370,43868,436500
9371,43869,178624
9372,43870,154545
9373,43871,5172146
9374,43872,7727273
9375,43873,-1
9376,43874,4502165
9377,43875,4502165
9378,43876,-1
9379,43877,5000000
9380,43878,-1
9381,43879,485190
9382,43880,2550000
9383,43881,-1
9384,43882,1207792
9385,43883,-1
9386,43884,4502165
9387,43885,349608
9388,43887,1272000
9389,43888,1207792
9390,43890,1236486
9391,43891,-1
9392,43892,698518
9393,43893,255943
9394,43896,432900
9395,43897,-1
9396,44538,449497
9397,44539,234394
9398,44540,2500000
9399,44541,340000
9400,44542,99595
9401,44543,-1
9402,44544,-1
9403,44545,3045455
9404,44546,1090909
9405,44547,384800
9406,44548,5000000
9407,44549,1106301
9408,44550,1207792
9409,44551,1192898
9410,44553,8482003
9411,44554,906061
9412,44555,701162
9413,44556,399552
9414,44557,61558
9415,44558,330000
9416,44559,-1
9417,44560,34964934
9418,44561,682500
9419,44562,3367003
9420,44564,1940260
9421,44567,214866
9422,44568,863636
9423,44570,1160045
9424,44571,1485000
9425,44574,350649
9426,44577,-1
9427,44579,314334
9428,44583,-1
9429,44584,5194805
9430,44585,825000
9431,44885,1122078
9432,44887,227273
9433,44890,3418182
9434,44891,6363636
9435,44894,4994403
9436,44895,722084
9437,44897,-1
9438,44899,1346801
9439,45030,242424
9440,45047,242857
9441,45051,-1
9442,45053,900000
9443,45057,588749
9444,45058,343000
9445,45080,476190
9446,45082,393940
9447,45095,145714
9448,45107,1590909
9449,45159,484848
9450,45188,649351
9451,45194,463636
9452,45227,376623
9453,45233,364500
9454,45261,428571
9455,45262,158592
9456,45275,331169
9457,45283,571429
9458,45317,378000
9459,45337,484848
9460,45349,550000
9461,45388,562987
9462,45396,309999
9463,45397,222078
9464,45398,349091
9465,45399,350000
9466,45401,318182
9467,45402,216120
9468,45434,427578
9469,45435,240002
9470,45466,480000
9471,45488,584415
9472,45490,675325
9473,45505,300000
9474,45516,192500
9475,45539,469697
9476,45562,194805
9477,45617,181396
9478,45637,450000
9479,45639,198000
9480,45645,515592
9481,45663,360000
9482,45710,990000
9483,45725,385281
9484,45744,1038095
9485,45745,583636
9486,45762,360000
9487,45766,140260
9488,45797,313247
9489,45830,349608
9490,45845,131513
9491,45857,1000000
9492,45868,-1
9493,45888,-1
9494,45889,399153
9495,45892,200000
9496,45893,7022607
9497,45901,297938
9498,45902,243000
9499,45913,406112
9500,45959,99567
9501,45975,114884
9502,45987,859091
9503,46000,206927
9504,46042,509429
9505,46044,472500
9506,46052,416000
9507,46055,124546
9508,46062,578771
9509,46070,135897
9510,46093,233766
9511,46100,269360
9512,46105,500000
9513,46114,424242
9514,46143,200000
9515,46156,227273
9516,46159,61558
9517,46162,225000
9518,46163,807273
9519,46165,213750
9520,46170,537860
9521,46182,206310
9522,46192,300000
9523,46215,606061
9524,46238,3861468
9525,46280,1348489
9526,46291,178624
9527,46325,1272000
9528,46352,349608
9529,46390,1496823
9530,46392,136364
9531,46397,399000
9532,46423,229635
9533,46480,840000
9534,46499,506494
9535,46502,131513
9536,46511,375000
9537,46512,-1
9538,46533,565217
9539,46544,189999
9540,46569,571429
9541,46578,698518
9542,46584,4436364
9543,46592,144664
9544,46595,420000
9545,46606,712987
9546,46623,319200
9547,46624,280000
9548,46651,320855
9549,46655,272727
9550,46658,180000
9551,46663,-1
9552,46669,200000
9553,46677,360000
9554,46691,859091
9555,46694,445500
9556,46708,807273
9557,46724,227273
9558,46725,-1
9559,46727,500000
9560,46738,510823
9561,46743,350000
9562,46776,261039
9563,46786,349723
9564,46788,662338
9565,46800,326494
9566,46805,389610
9567,46827,7792208
9568,46842,360000
9569,46846,240351
9570,46848,445500
9571,46860,-1
9572,46895,399153
9573,46900,145117
9574,46928,160606
9575,46938,500000
9576,46955,145714
9577,46971,238441
9578,46978,2000000
9579,47001,506494
9580,47002,299250
9581,47003,360000
9582,47005,1940260
9583,47021,552500
9584,47022,484848
9585,47025,523102
9586,47026,390909
9587,47032,-1
9588,47033,289675
9589,47035,230850
9590,47049,470000
9591,47055,280762
9592,47059,553826
9593,47065,180952
9594,47080,300002
9595,47104,500000
9596,47106,449172
9597,47130,452118
9598,47141,302273
9599,47145,-1
9600,47157,859091
9601,47169,-1
9602,47184,1004703
9603,47206,177840
9604,47209,192552
9605,47234,481000
9606,47243,650000
9607,47247,250000
9608,47260,99567
9609,47265,269697
9610,47278,136964
9611,47293,623377
9612,47294,803764
9613,47296,250000
9614,47316,245455
9615,47319,61558
9616,47320,469091
9617,47323,372645
9618,47325,245455
9619,47329,233766
9620,47371,907273
9621,47377,351645
9622,47378,625909
9623,47393,-1
9624,47401,101299
9625,47409,1792208
9626,47424,722084
9627,47441,57273
9628,47479,453600
9629,47500,631169
9630,47503,190000
9631,47525,242424
9632,47548,215949
9633,47552,320000
9634,47556,4761905
9635,47557,611776
9636,47563,432208
9637,47567,163257
9638,47572,240000
9639,47602,124546
9640,47648,-1
9641,47652,798305
9642,47667,2638071
9643,47668,548835
9644,4,950000
9645,21,989610
9646,38,600000
9647,41,1613894
9648,67,1046728
9649,74,484103
9650,86,429774
9651,90,-1
9652,113,682500
9653,119,608802
9654,145,342437
9655,149,463438
9656,155,329760
9657,178,1020166
9658,191,463350
9659,202,381786
9660,212,640323
9661,219,562771
9662,226,643800
9663,228,387325
9664,255,354190
9665,281,632630
9666,285,761905
9667,309,1354284
9668,311,1821600
9669,353,420000
9670,374,560000
9671,410,812760
9672,425,429774
9673,439,300000
9674,466,-1
9675,470,3204013
9676,471,483474
9677,488,2796000
9678,496,-1
9679,514,777244
9680,534,1000000
9681,542,645404
9682,559,580087
9683,576,-1
9684,602,1020250
9685,610,1950000
9686,611,1570800
9687,626,208481
9688,629,1047777
9689,658,161524
9690,677,872200
9691,744,1114053
9692,761,1728018
9693,772,352341
9694,781,119762
9695,787,498942
9696,797,553334
9697,813,2723411
9698,815,1679303
9699,840,519481
9700,841,331169
9701,857,289739
9702,898,2300000
9703,907,858013
9704,913,293377
9705,917,540333
9706,919,517000
9707,932,7000000
9708,938,3310812
9709,941,571429
9710,954,2272970
9711,956,524478
9712,961,760000
9713,965,2294322
9714,966,1700000
9715,971,1625000
9716,972,537457
9717,976,692641
9718,987,994866
9719,997,1938000
9720,1007,334286
9721,1011,514286
9722,1013,876993
9723,1014,779221
9724,1025,2566233
9725,1028,481796
9726,1041,800000
9727,1070,275974
9728,1071,-1
9729,1072,277760
9730,1115,1596648
9731,1119,1137829
9732,1137,-1
9733,1142,4979363
9734,1143,-1
9735,1180,3937920
9736,1189,1621496
9737,1227,375758
9738,1242,1015584
9739,1247,734026
9740,1258,1336678
9741,1287,1822212
9742,1310,590909
9743,1312,3350000
9744,1328,1238000
9745,1332,320000
9746,1335,823650
9747,1339,1227000
9748,1348,703281
9749,1377,1049361
9750,1381,353600
9751,1383,629528
9752,1386,278912
9753,1388,503087
9754,1396,1067100
9755,1404,1571429
9756,1412,994000
9757,1427,1473345
9758,1437,600000
9759,1440,849983
9760,1450,1375000
9761,1486,1347408
9762,1491,689152
9763,1500,989610
9764,1515,1080000
9765,1518,840000
9766,1534,950000
9767,1535,558815
9768,1547,891309
9769,1565,428571
9770,1574,639573
9771,1576,1038961
9772,1580,1203463
9773,1589,994332
9774,1590,1042672
9775,1593,952000
9776,1601,423030
9777,1607,495870
9778,1617,282597
9779,1621,232441
9780,1623,964598
9781,1645,-1
9782,1651,311688
9783,1661,5500000
9784,1662,511000
9785,1671,125541
9786,1675,389330
9787,1679,303030
9788,1695,590000
9789,1710,1818182
9790,1734,-1
9791,1770,892108
9792,1774,782250
9793,1787,1097670
9794,1789,600000
9795,1805,959636
9796,1810,493506
9797,1829,555186
9798,1835,-1
9799,1857,811391
9800,1863,-1
9801,1867,363636
9802,1903,808420
9803,1912,895403
9804,1914,472727
9805,1915,498942
9806,1935,-1
9807,1941,1076987
9808,1944,484848
9809,1945,2300000
9810,1959,858178
9811,1968,444589
9812,1969,565800
9813,1971,536181
9814,1972,-1
9815,1978,350755
9816,1981,-1
9817,1993,600000
9818,2008,705681
9819,2022,680000
9820,2064,476190
9821,2065,646734
9822,2066,360000
9823,2080,486775
9824,2090,303351
9825,2091,-1
9826,2093,428571
9827,2097,411255
9828,2106,284000
9829,2110,630000
9830,2113,641240
9831,2135,544156
9832,2141,506786
9833,2145,848005
9834,2147,1168831
9835,2161,534303
9836,2163,119762
9837,2168,555186
9838,2174,441558
9839,2184,5000000
9840,2186,2090220
9841,2190,352162
9842,2208,389330
9843,2212,459999
9844,2214,554783
9845,2220,663273
9846,2229,228571
9847,2240,540000
9848,2242,196970
9849,2255,470500
9850,2260,411255
9851,2263,389610
9852,2266,764134
9853,2272,600000
9854,2287,216450
9855,2291,719115
9856,2304,609524
9857,2322,212500
9858,2323,626883
9859,2326,389610
9860,2327,129438
9861,2334,304675
9862,2346,696173
9863,2356,324000
9864,2357,503143
9865,2359,484103
9866,2385,641240
9867,2391,760952
9868,2396,552588
9869,2397,600000
9870,2410,389610
9871,2416,1700000
9872,2434,1836000
9873,2438,719115
9874,2455,550165
9875,2460,255411
9876,2465,713809
9877,2471,-1
9878,2474,415000
9879,2494,536656
9880,2501,371268
9881,2508,1038442
9882,2513,562100
9883,2534,232987
9884,2545,244881
9885,2547,185085
9886,2573,501900
9887,2575,337662
9888,2578,537038
9889,2588,697200
9890,2594,1521373
9891,2612,368182
9892,2617,344684
9893,2619,-1
9894,2620,831169
9895,2630,576623
9896,2639,1040000
9897,2641,516906
9898,2650,758442
9899,2666,324145
9900,2670,-1
9901,2681,218182
9902,2684,368182
9903,2693,456000
9904,2694,350270
9905,2695,702057
9906,2720,754398
9907,2734,712500
9908,2737,482500
9909,2752,491775
9910,2762,644634
