,domain_hotel_id,min_price_update
16315,1000001718678,810000
16316,1000000818450,794880
16317,165281,696173
16318,9374470,281385
16319,1000000738850,500000
16320,5400125,500000
16321,4423605,169264
16322,1000000814686,299664
16323,4899140,303030
16324,1000000908819,329301
16325,3832372,225000
16326,3645953,617143
16327,3000020012820,562350
16328,2099521,139130
16329,3000020003732,220000
16330,1981060,323810
16331,1000000675748,455033
16332,5060902,135455
16333,4000001081346,307348
16334,3000010035415,2204958
16335,5316103,-1
16336,535511,901433
16337,9000000099214,1150000
16338,3000020002025,325000
16339,1000000808309,639573
16340,4123820,1038209
16341,6813187,452394
16342,9000000220671,520253
16343,2818292,1071429
16344,1000000736375,1116153
16345,4848611,2779661
16346,3000020006874,3211360
16347,4984623,-1
16348,3000010040336,638600
16349,4591161,385714
16350,3000020003011,691505
16351,2543248,482300
16352,1000000722642,626581
16353,3000010029524,498942
16354,3463887,280519
16355,4000000435650,2120700
16356,3000010032236,580000
16357,3248984,330000
16358,5348563,2258106
16359,4000001051221,3960983
16360,4000001056120,242487
16361,5056466,-1
16362,198831,629528
16363,4000001013709,501545
16364,3000010028393,214344
16365,2619338,1112727
16366,1630550,297000
16367,3000020003677,448590
16368,288418,459740
16369,3000010038429,598000
16370,6389805,790000
16371,1000000815837,249495
16372,6849457,872727
16373,6942583,218321
16374,2448681,360425
16375,3000010039587,434080
16376,2150727,475152
16377,6000001343724,659536
16378,5781383,429999
16379,3000020015726,500004
16380,6980627,309238
16381,3000010040110,358003
16382,3000020005113,940404
16383,5414679,395740
16384,2669946,636364
16385,4367031,-1
16386,4000000968419,548837
16387,3540053,550000
16388,2985143,406957
16389,1000000747589,520000
16390,1000000471615,50000000
16391,178114,1347408
16392,35198708,2102640
16393,7123186,342736
16394,14695557,-1
16395,9000000791028,648622
16396,5663859,-1
16397,186186,484103
16398,3000020008483,1709651
16399,1000000503172,440066
16400,1122707,311688
16401,1000000885615,1065600
16402,23530483,1142857
16403,3000020012803,599000
16404,2989554,228571
16405,1000000766618,286394
16406,6202065,497881
16407,3000010025191,449046
16408,5796948,660870
16409,4000001083248,840000
16410,9000000092445,280000
16411,283746,-1
16412,5603612,954450
16413,3000020000239,645240
16414,2223073,1731602
16415,3000020014102,650000
16416,5481612,554545
16417,2011262,800866
16418,237790,-1
16419,9000000099390,722691
16420,3000020003657,490000
16421,4856193,-1
16422,1000000664833,898094
16423,4168323,2971818
16424,4000000948113,3425183
16425,4000001083596,909095
16426,5825677,670451
16427,5163150,463636
16428,4000001083117,1197459
16429,4245999,850000
16430,5784771,850000
16431,1000000666393,955000
16432,275964,-1
16433,3000020006309,448050
16434,5751304,429130
16435,3000020015449,574530
16436,4456294,507792
16437,4000000623620,611204
16438,2062073,1140028
16439,293088,692641
16440,3000020006104,900000
16441,6409137,503087
16442,1000000536571,533000
16443,1000000514418,2446500
16444,4999818,889999
16445,9000000095235,647800
16446,445807,1086234
16447,7271073,225108
16448,9000000337319,520000
16449,3000010041175,235000
16450,443298,609524
16451,4000001031992,572534
16452,6873516,460800
16453,3000020010844,670000
16454,4973391,380952
16455,3000020011233,470000
16456,5824801,1125541
16457,4000001031920,821020
16458,3839481,736194
16459,2808540,245455
16460,6430394,1450000
16461,1000001807127,1945871
16462,4492070,1450000
16463,3000020012803,599000
16464,1000001055163,1544723
16465,5802442,1217143
16466,3416453,335395
16467,3000020011235,939396
16468,2570866,365909
16469,3000020000458,658824
16470,1000001788070,722895
16471,10298623,590909
16472,9000000572358,653058
16473,29116036,116883
16474,4000001081345,299366
16475,3000020010947,540000
16476,4899476,271169
16477,5305073,478788
16478,4138927,-1
16479,3000010029524,498942
16480,240103,415584
16481,2641130,218182
16482,3000010043269,245000
16483,3014257,-1
16484,3000020006714,364000
16485,6411488,450216
16486,3000020016607,498941
16487,4000001070331,1176600
16488,4630519,272727
16489,4461543,272727
16490,4974456,3171602
16491,3000020011987,4569307
16492,4000000920540,303107
16493,4362502,496201
16494,3000020014120,675000
16495,2641130,218182
16496,3000010043269,245000
16497,6252735,258261
16498,1000001638992,345765
16499,2235584,418182
16500,3000010040740,483000
16501,3034341,637229
16502,1000000773147,1009857
16503,10644105,-1
16504,5436596,428568
16505,4000001013709,501545
16506,7527252,439091
16507,9000000134627,483000
16508,5151097,483000
16509,9000000093078,520000
16510,1000001599742,598729
16511,9408062,365217
16512,9000000638760,399153
16513,4000001056120,242487
16514,6944354,143478
16515,293951,1821600
16516,1000000741718,2723413
16517,3000010038562,728000
16518,2175677,623377
16519,6261521,499617
16520,1000000383179,1032208
16521,9374397,1424383
16522,3000020019584,457140
16523,2620939,424675
16524,3000010027498,517368
16525,446726,-1
16526,6412871,593182
16527,4000001068128,1446929
16528,4000000964351,6945263
16529,3743549,7276364
16530,5026093,8004000
16531,5163150,463636
16532,1000000304545,493951
16533,1295184,1153247
16534,1000001718678,810000
16535,6409137,503087
16536,3000020003424,801168
16537,3000010019908,480000
16538,2233930,-1
16539,4000000426532,301491
16540,3000010028691,376424
16541,1620743,751166
16542,4490333,371250
16543,7221054,-1
16544,4000000936796,550000
16545,5161324,360000
16546,3000010040109,650000
16547,5773341,200000
16548,4000000426532,301491
16549,2570746,174081
16550,1000000812886,690799
16551,13532298,-1
16552,4000000980199,681553
16553,2011878,478355
16554,4000001055816,2196545
16555,9000000323906,579835
16556,5056466,-1
16557,12548975,632727
16558,3000020017620,702000
16559,5646521,-1
16560,2070179,872727
16561,3000010037752,625600
16562,1000000955377,987903
16563,2550958,-1
16564,4415623,1286039
16565,3000020011670,2050400
16566,2169137,1489177
16567,37623423,787879
16568,9000000170872,1075716
16569,2108848,1051948
16570,1000000740111,1634532
16571,1000001859606,359239
16572,1000001761447,1058255
16573,937298,-1
16574,1000000536571,533000
16575,9517288,-1
16576,9924013,389330
16577,1000000873937,1450000
16578,2405331,-1
16579,1000000510777,300000
16580,4642121,-1
16581,9000000122319,757194
16582,6947865,640545
16583,3000020008299,408000
16584,2614721,-1
16585,32737682,-1
16586,2302280,130000
16587,1000000833499,522500
16588,2558850,430435
16589,3000020011733,410000
16590,8191831,615169
16591,9000000501801,746900
16592,6387058,310500
16593,1000001734844,349259
16594,1000000439548,263250
16595,4000000853866,459026
16596,6748241,-1
16597,275964,-1
16598,1000000738364,273279
16599,5244032,6000000
16600,6768740,2272727
16601,6893855,-1
16602,2919224,776407
16603,3000010042510,877500
16604,7189517,-1
16605,9000000220231,180000
16606,6749984,253682
16607,2098098,-1
16608,1000000435849,419110
16609,390218,353247
16610,4000001055816,2196545
16611,1000000424114,534303
16612,4934075,404790
16613,292405,606061
16614,3000020012512,720720
16615,4913623,285714
16616,6382058,772727
16617,3000010027710,567000
16618,4962739,458182
16619,4000000973633,598729
16620,6407238,587000
16621,3000010032206,530000
16622,2561277,385455
16623,1000000482144,950000
16624,861631,1161490
16625,6813187,452394
16626,9000000220671,520253
16627,2166817,-1
16628,1000001763357,1796188
16629,3848964,-1
16630,4878631,-1
16631,23535976,-1
16632,8514905,789999
16633,9000000354208,1152000
16634,5260501,1060256
16635,1000001058422,319323
16636,8634397,865801
16637,9000000772274,518899
16638,2061375,88095
16639,4000001081346,307348
16640,1000000702818,998675
16641,1637038,883117
16642,1000000278437,324000
16643,5285220,286364
16644,9582043,452140
16645,6409137,503087
16646,9000000099390,722691
16647,15289600,159091
16648,3000020016925,571428
16649,6472859,175000
16650,1000000541930,606319
16651,2284831,-1
16652,2253316,1086957
16653,4000001061585,1446932
16654,2527974,607792
16655,1000001763533,439068
16656,3000010032801,412000
16657,9000000099239,380711
16658,7262301,294810
16659,9000000648651,550165
16660,2570570,118182
16661,1000000342289,1300000
16662,9582089,625301
16663,5789630,304348
16664,4536632,324675
16665,7123186,342736
16666,3000010033545,800000
16667,6508425,400000
16668,3000020005501,897096
16669,6748287,-1
16670,297519,279654
16671,6496618,-1
16672,14086967,1636364
16673,4784427,-1
16674,9000000170609,354000
16675,23493753,1345177
16676,5275146,639130
16677,2060391,555524
16678,5789554,352364
16679,1000000939713,798307
16680,248399,1704656
16681,3000020005288,559000
16682,8596836,-1
16683,3000020006242,900000
16684,6170089,590832
16685,9000000309463,634834
16686,1000000456908,798000
16687,5024340,280000
16688,7028016,450000
16689,4367031,-1
16690,3000010037938,315000
16691,4576032,-1
16692,3000020008679,586988
16693,2163004,-1
16694,4463421,1595455
16695,1000000887554,2065616
16696,741707,-1
16697,1000000418008,878136
16698,12165882,346320
16699,1000000516371,415000
16700,10548532,436364
16701,5478490,-1
16702,3000020013001,-1
16703,1000000358444,455000
16704,6409599,-1
16705,5658979,1785474
16706,11284303,197058
16707,1000000500925,262880
16708,45534779,163257
16709,6892430,200733
16710,3000010024416,185085
16711,3000010028612,445553
16712,36044138,740260
16713,9000000134492,950000
16714,6909071,1731602
16715,2736805,-1
16716,1000000536688,239492
16717,1000000745509,535364
16718,3000020017465,862500
16719,3000020008293,336000
16720,6768742,450000
16721,3000020005276,1344000
16722,3036702,333333
16723,9000000637863,798305
16724,9000000642170,431517
16725,6492461,676761
16726,1000001693708,747863
16727,6600413,1294719
16728,9000000099286,1503966
16729,2156085,-1
16730,3000010038805,900000
16731,5741161,-1
16732,1000000812886,690799
16733,6375148,260870
16734,6748930,290000
16735,230302,463350
16736,9000000099415,1220861
16737,298548,1574385
16738,3000020004685,987903
16739,6502708,526500
16740,9000000123197,405000
16741,4415926,-1
16742,6477813,268182
16743,3000020016372,295000
16744,9000000642170,431517
16745,9742954,244636
16746,9000000369693,298367
16747,3587487,-1
16748,9000000642170,431517
16749,1000000955226,942999
16750,6935391,1950000
16751,9456236,-1
16752,237265,371268
16753,3000020005127,420000
16754,3633399,-1
16755,11292196,1508418
16756,9000000735182,1333669
16757,6490079,454545
16758,15139174,-1
16759,6457421,580000
16760,7411738,350000
16761,5686632,-1
16762,4365598,-1
16763,6849457,872727
16764,9000000099365,1077715
16765,5513583,312261
16766,3000020012723,900000
16767,9000000369693,298367
16768,9742954,244636
16769,9000000015702,324312
16770,5789405,252174
16771,4921429,-1
16772,10941005,-1
16773,6600321,-1
16774,11016125,474728
16775,7429915,515285
16776,9000000170621,418000
16777,6538588,319200
16778,9000000784840,548835
16779,9000000135195,699750
16780,7467851,605844
16781,4917119,-1
16782,4991487,394805
16783,3000020012803,599000
16784,6942583,218321
16785,9000000354398,1197460
16786,2087570,-1
16787,2640309,1043478
16788,3000020005093,1400000
16789,8232676,348172
16790,13344126,-1
16791,3000020011233,470000
16792,10545747,952381
16793,5980995,832096
16794,1000001762082,914727
16795,2203301,424242
16796,3000020020677,1380000
16797,5094696,481000
16798,1636243,199999
16799,6113910,400000
16800,4233535,400000
16801,9000000640893,281318
16802,7185062,400000
16803,4927339,400000
16804,7021176,-1
16805,7167455,650000
16806,10292138,428571
16807,9000000795552,748412
16808,7034968,-1
16809,3000020013392,635417
16810,4127820,-1
16811,4857842,-1
16812,5025926,799800
16813,7411686,577056
16814,3150283,1385281
16815,7023255,-1
16816,4898352,-1
16817,9000000641871,320000
16818,9562607,1818182
16819,1000001738578,1868037
16820,36705720,-1
16821,3000020003615,447000
16822,286446,368182
16823,1000000806306,557296
16824,2680744,209169
16825,4975393,-1
16826,3000020013392,635417
16827,5485710,-1
16828,5964100,416500
16829,3000020017601,720000
16830,5322568,-1
16831,2622309,559091
16832,3000020005090,351500
16833,6380518,346320
16834,3000010020552,792922
16835,6944849,481000
16836,6508024,519481
16837,36152512,405194
16838,9000000170717,481775
16839,3000010032213,2570150
16840,5182836,2727273
16841,7167455,650000
16842,1000000324676,1350079
16843,50105,-1
16844,3011088,545455
16845,4594702,-1
16846,6348224,1090909
16847,2651083,493043
16848,2983121,519481
16849,3626909,-1
16850,3000020006078,678562
16851,15917007,336700
16852,9000000635737,401881
16853,5523338,-1
16854,2580580,346320
16855,10297349,-1
16856,3000020008282,455000
16857,2190368,363636
16858,1000000368197,3222542
16859,3641721,-1
16860,4000000426532,301491
16861,1000000618795,645000
16862,665815,2566233
16863,9000000856409,1596612
16864,13582883,345682
16865,5466900,-1
16866,9000000824955,4610218
16867,15967267,444545
16868,7392436,1496104
16869,4000001048749,1724341
16870,2967637,-1
16871,3000010037938,315000
16872,5912849,1550000
16873,3000020005093,1400000
16874,4018100,475000
16875,1000001054984,449048
16876,9000000233331,660000
16877,6381926,570000
16878,15207264,-1
16879,6150509,113636
16880,6877272,391739
16881,15942947,363636
16882,1000000429360,1484873
16883,6380849,782609
16884,3854428,900000
16885,6944359,318182
16886,1000000403800,533000
16887,294917,228571
16888,9367828,307980
16889,3000010040336,638600
16890,2735659,-1
16891,2026165,-1
16892,2580580,346320
16893,5922607,1409091
16894,3000020005093,1400000
16895,9885190,1818182
16896,9202728,610390
16897,1000001762949,703507
16898,4400356,634500
16899,6382644,1090909
16900,9000000354398,1197460
16901,3000020016927,660000
16902,2614721,-1
16903,10669142,1090909
16904,1000001738578,1868037
16905,36705720,-1
16906,2912217,753896
16907,2883511,1371429
16908,7083975,404040
16909,2738545,-1
16910,3000020005093,1400000
16911,2061375,88095
16912,5347696,-1
16913,4000001083596,909095
16914,8608939,-1
16915,13486450,2116402
16916,6380525,346320
16917,3000020002088,342000
16918,7166414,1433381
16919,2834543,865801
16920,2580580,346320
16921,1000000536688,239492
16922,3000020015129,820000
16923,9000000640893,281318
16924,6496618,-1
16925,2844040,589091
16926,4000000883755,878138
16927,295648,682750
16928,11054885,240500
16929,3000010031760,227500
16930,6768742,450000
16931,3000020017662,490000
16932,2166817,-1
16933,1000001763357,1796188
16934,9000000859117,1047777
16935,4415952,1363636
16936,1000000578684,813810
16937,5779618,1086957
16938,6348224,1090909
16939,2060391,555524
16940,3000010035197,523810
16941,6380513,346320
16942,5293987,-1
16943,7021302,504348
16944,3000010020552,792922
16945,3000020006267,478948
16946,5960393,540000
16947,5960393,540000
16948,5164682,1490000
16949,5741161,-1
16950,9000000099334,588749
16951,5687448,-1
16952,11134148,727273
16953,9000000170896,398155
16954,6154795,-1
16955,1000001738578,1868037
16956,36705720,-1
16957,3000010036475,430000
16958,5779618,1086957
16959,9000000134894,390000
16960,6900824,545455
16961,5789569,1454545
16962,4948102,420000
16963,3000010030722,466511
16964,7423535,323100
16965,5011277,323100
16966,2826194,-1
16967,3000020005930,678877
16968,9000000728166,1527148
16969,7022580,1309091
16970,6150132,1000000
16971,5000002204460,2650000
16972,10219625,-1
16973,2580580,346320
16974,3000010038080,900000
16975,9000000641871,320000
16976,5104597,750361
16977,3000010028122,1412660
16978,3000020008941,1350000
16979,4930209,-1
16980,12449194,721501
16981,6773046,1360172
16982,8608939,-1
16983,6514094,-1
16984,6963436,-1
16985,9000000873062,1249399
16986,4499718,-1
16987,4400356,634500
16988,461222,-1
16989,2915492,-1
16990,9000000170811,623678
16991,6911723,456522
16992,6382457,1014224
16993,5027420,-1
16994,3000010037938,315000
16995,4088445,481000
16996,16363742,-1
16997,29116036,116883
16998,1000000474313,1913743
16999,7444513,-1
17000,7447982,-1
17001,9000000320287,449048
17002,6203413,450000
17003,5931417,1106301
17004,9786020,-1
17005,10272841,1443001
17006,5400396,-1
17007,5024340,280000
17008,2265511,-1
17009,9000000873062,1249399
17010,7189517,-1
17011,8468915,540000
17012,5861603,-1
17013,5061033,-1
17014,5189121,763636
17015,7167455,650000
17016,1000000427725,1672354
17017,4365598,-1
17018,3000020018654,1300000
17019,9000000134228,905000
17020,9000000635737,401881
17021,15917007,336700
17022,9000000635737,401881
17023,15917007,336700
17024,5204882,-1
17025,1000000370300,770000
17026,1000000833482,1097670
17027,9393780,-1
17028,6494613,-1
17029,5348575,-1
17030,4917119,-1
17031,3000020016925,571428
17032,6118104,318182
17033,1000000887554,2065616
17034,5233971,-1
17035,3000010037938,315000
17036,9752950,1772727
17037,9000000232585,2095554
17038,6392254,432900
17039,9802236,-1
17040,5485710,-1
17041,1767217,606061
17042,6496618,-1
17043,9793506,346320
17044,3000010041307,589000
17045,4216537,1400000
17046,2394014,-1
17047,4000000966354,1047777
17048,4095459,-1
17049,3000020006233,450000
17050,6325393,609691
17051,6768158,1363636
17052,2622309,559091
17053,3000010033413,3249900
17054,5686632,-1
17055,15982586,-1
17056,5980733,380000
17057,6392254,432900
17058,15917007,336700
17059,9000000635737,401881
17060,4962916,-1
17061,5486248,625301
17062,6201676,-1
17063,13360752,529101
17064,6475980,1000000
17065,6496618,-1
17066,5404347,871500
17067,12794738,1636364
17068,6877126,-1
17069,6457421,580000
17070,15906119,2886003
17071,4000000969139,1555356
17072,9589654,371864
17073,5484370,-1
17074,6491436,-1
17075,5664866,-1
17076,1000000342289,1300000
17077,9000000635737,401881
17078,15917007,336700
17079,5094696,481000
17080,5696430,-1
17081,9733544,-1
17082,4907826,-1
17083,9000000337235,1297247
17084,5033826,-1
17085,4000000853866,459026
17086,6494613,-1
17087,5861726,439465
17088,6963436,-1
17089,7532832,-1
17090,7083975,404040
17091,3000020005093,1400000
17092,10596011,1545455
17093,9000000726562,1616570
17094,7083975,404040
17095,6709686,754209
17096,5485710,-1
17097,4861764,-1
17098,6491436,-1
17099,6170274,461760
17100,6963436,-1
17101,3000020005093,1400000
17102,7238170,-1
17103,5514286,-1
17104,12419032,3136364
17105,9000000324247,1137885
17106,6910067,1181818
17107,4861764,-1
17108,9733544,-1
17109,14881592,384800
17110,5714960,865801
17111,12025746,1731602
17112,3000020016925,571428
17113,4857842,-1
17114,4948068,-1
17115,7034728,-1
17116,6179780,981241
17117,13360752,529101
17118,6567584,-1
17119,1000000467730,664000
17120,9378253,1225950
17121,6496618,-1
17122,4907826,-1
17123,3000010038080,900000
17124,7094088,529101
17125,2828346,-1
17126,9000000092389,660000
17127,9786020,-1
17128,6953552,-1
17129,15222030,386724
17130,5929066,817701
17131,6424705,346320
17132,1000000516371,415000
17133,9846438,1443001
17134,6842465,-1
17135,9000000718576,264002
17136,7496922,3848004
17137,5230076,-1
17138,7202293,923521
17139,4097444,-1
17140,9582064,828783
17141,6567584,-1
17142,1000000467730,664000
17143,5797984,-1
17144,6494613,-1
17145,1000000406897,229515
17146,9000000337235,1297247
17147,10934775,615681
17148,5400396,-1
17149,10309728,288600
17150,7221054,-1
17151,9786020,-1
17152,1000000516371,415000
17153,5888843,-1
17154,6987412,388745
17155,9000000123197,405000
17156,9786020,-1
17157,13361003,1289081
17158,9790716,1410647
17159,7436071,-1
17160,4911289,1058201
17161,4961372,-1
17162,9000000635914,401480
17163,3821693,1318182
17164,3000010037660,700000
17165,14877739,-1
17166,4000001061416,1496000
17167,4857842,-1
17168,2735659,-1
17169,3000020006233,450000
17170,4135499,254930
17171,7184424,-1
17172,9000000354654,324312
17173,6507814,-1
17174,7325067,-1
17175,9786020,-1
17176,7199857,1154401
17177,9582043,452140
17178,6179623,461760
17179,14647087,2255892
17180,9000000735182,1333669
17181,9385467,-1
17182,9823181,-1
17183,4358471,606061
17184,3000010030935,1561000
17185,15906119,2886003
17186,7034728,-1
17187,10699943,899999
17188,7407563,419999
17189,7209195,-1
17190,5400396,-1
17191,1000000505228,470500
17192,12165882,346320
17193,7395480,-1
17194,6602019,-1
17195,6602019,-1
17196,9000000635914,401480
17197,5830152,1154401
17198,3000010020552,792922
17199,6944849,481000
17200,9733544,-1
17201,5104597,750361
17202,3000010028122,1412660
17203,6499063,-1
17204,9000000337228,610705
17205,5060783,-1
17206,9786020,-1
17207,8329784,1141481
17208,5135703,-1
17209,15917007,336700
17210,10682360,599999
17211,6628708,530000
17212,9000000772533,1137588
17213,11049493,721501
17214,11054885,240500
17215,4477020,-1
17216,5514357,1529582
17217,1000000516371,415000
17218,10309728,288600
17219,9000000320287,449048
17220,15982586,-1
17221,10287691,1818182
17222,9000000735182,1333669
17223,14682292,384800
17224,9000000531221,449048
17225,9786020,-1
17226,6893855,-1
17227,15222030,386724
17228,3000010034701,300000
17229,1000000505228,470500
17230,7412776,529101
17231,10311347,-1
17232,6179850,-1
17233,12186059,1038961
17234,7393299,-1
17235,9000000726562,1616570
17236,4540675,-1
17237,5482887,1500000
17238,6496618,-1
17239,9786020,-1
17240,5388914,-1
17241,5164682,1490000
17242,5888843,-1
17243,1000000505228,470500
17244,2822733,-1
17245,9000000092389,660000
17246,5033826,-1
17247,4852881,599999
17248,5831931,1202501
17249,7019665,476190
17250,14653998,644541
17251,4857842,-1
17252,4821389,859999
17253,14694946,1731602
17254,9000000726562,1616570
17255,9642885,384800
17256,5400396,-1
17257,6937605,-1
17258,3000010030722,466511
17259,8108377,-1
17260,2611774,776816
17261,3000010043223,1429817
17262,3000010028122,1412660
17263,13342782,923521
17264,4962421,1491101
17265,1000000342289,1300000
17266,9582089,625301
17267,10673195,-1
17268,1000000838852,1452420
17269,11074273,-1
17270,9000000735182,1333669
17271,5034291,-1
17272,13571379,479999
17273,9000000640893,281318
17274,5888843,-1
17275,1000000516371,415000
17276,6201676,-1
17277,6963436,-1
17278,6953366,2164502
17279,12171542,769601
17280,3000010034701,300000
17281,13360783,577201
17282,6392254,432900
17283,7431812,-1
17284,9000000726562,1616570
17285,6953366,2164502
17286,6709686,754209
17287,13559777,1443001
17288,6547087,1443001
17289,7034968,-1
17290,4478292,353535
17291,10311347,-1
17292,7912371,-1
17293,5980733,380000
17294,3000010038080,900000
17295,3000010034701,300000
17296,4656419,-1
17297,9435467,1635402
17298,9000000735182,1333669
17299,9643144,-1
17300,6496618,-1
17301,4641287,-1
17302,7287192,-1
17303,7446148,-1
17304,9410248,1192400
17305,9000000735182,1333669
17306,4861764,-1
17307,6893855,-1
17308,9000000170789,997881
17309,5025926,799800
17310,6547087,1443001
17311,5044300,-1
17312,9733544,-1
17313,12774754,1434199
17314,6507169,-1
17315,13571379,479999
17316,3000010034701,300000
17317,12025746,1731602
17318,9000000354654,324312
17319,12180717,1346801
17320,5436255,-1
17321,2527974,607792
17322,7196484,562771
17323,9000000122313,640000
17324,1000000738528,2407300
17325,64310,692720
17326,9000000323906,579835
17327,4000000963564,2093558
17328,6382058,772727
17329,3000010038031,850000
17330,9000000354259,2260581
17331,3000020018654,1300000
17332,6417898,-1
17333,5400396,-1
17334,3000010033572,880000
17335,4638424,921739
17336,6534359,601836
17337,181774,905911
17338,11140144,575000
17339,3000010033234,600000
17340,5347751,-1
17341,1032141,-1
17342,9000000233168,1397036
17343,9044763,772727
17344,9000000547492,759109
17345,2822639,-1
17346,9752754,1739130
17347,4034729,-1
17348,7196910,-1
17349,7196910,-1
17350,3000020006267,478948
17351,9000000728166,1527148
17352,7022580,1309091
17353,6513470,-1
17354,3000010032737,1302240
17355,3580156,-1
17356,13893404,1454545
17357,9000000816878,1746295
17358,3000020015915,1700000
17359,7937600,1181818
17360,5131007,1300000
17361,1000001738578,1868037
17362,6875127,1890000
17363,36705720,-1
17364,15138701,1272727
17365,9813265,1671136
17366,9000000539768,2065618
17367,7023091,1500000
17368,6154795,-1
17369,11127590,2290909
17370,8468297,1636364
17371,11139870,256623
17372,36705720,-1
17373,1000001738578,1868037
17374,5789569,1454545
17375,15843334,863636
17376,9562607,1818182
17377,36705720,-1
17378,9780079,2863636
17379,8126693,1636364
17380,11008686,3636364
17381,10642139,-1
17382,9000000718609,1895978
17383,6253151,-1
17384,11143711,-1
17385,1000001738578,1868037
17386,7021147,2000000
17387,11005694,-1
17388,9000000354268,2195341
17389,9372585,1904762
17390,6910067,1181818
17391,3000020015129,820000
17392,6382058,772727
17393,3000020003538,550000
17394,5127462,-1
17395,14888948,-1
17396,9000000856409,1596612
17397,4365598,-1
17398,5200266,-1
17399,16143398,949091
17400,6179850,-1
17401,36705720,-1
17402,1000001738578,1868037
17403,9000000736193,1280000
17404,11114217,890909
17405,11114217,890909
17406,9000000736193,1280000
17407,3000020008941,1350000
17408,9352186,354545
17409,7802377,1058201
17410,6602019,-1
17411,8468844,1363636
17412,5131007,1300000
17413,6477813,268182
17414,9000000170729,1496823
17415,4197686,584416
17416,4216537,1400000
17417,5960393,540000
17418,3580156,-1
17419,4216537,1400000
17420,9780209,-1
17421,9000000370486,10000000
17422,5135703,-1
17423,6477813,268182
17424,9000000170729,1496823
17425,12163063,-1
17426,8468844,1363636
17427,5131007,1300000
17428,6935391,1950000
17429,3149957,-1
17430,1000001777933,1680153
17431,7392436,1496104
17432,4000001048749,1724341
17433,9000000859117,1047777
17434,4130440,-1
17435,11286817,-1
17436,7937693,1530000
17437,8126532,1390909
17438,4000001055816,2196545
17439,3039122,-1
17440,7467771,1209091
17441,3000020005093,1400000
17442,36705720,-1
17443,1000001738578,1868037
17444,5789569,1454545
17445,6945276,1045455
17446,462240,928523
17447,9000000370486,10000000
17448,7481851,1122727
17449,11358193,1136364
17450,3000010043223,1429817
17451,5041072,-1
17452,3857460,-1
17453,5902322,1350000
17454,9106778,1409091
17455,1000001879170,1796188
17456,7096832,-1
17457,3000020002853,360000
17458,7354032,1117770
17459,406977,-1
17460,9885190,1818182
17461,11358193,1136364
17462,8997191,1327805
17463,9000000370486,10000000
17464,5135703,-1
17465,7438792,-1
17466,6773046,1360172
17467,7481851,1122727
17468,9000000370486,10000000
17469,5135703,-1
17470,5960393,540000
17471,14883265,727273
17472,5236815,800000
17473,7438750,956522
17474,4977215,1100000
17475,461222,-1
17476,9000000873062,1249399
17477,7438751,-1
17478,7262826,772727
17479,11768725,890909
17480,9000000859117,1047777
17481,6748742,818182
17482,3000010043286,1438000
17483,3000020013933,1800000
17484,2406055,-1
17485,4000000966354,1047777
17486,5921158,-1
17487,2405148,1000000
17488,1000000745509,535364
17489,2026165,-1
17490,5779806,-1
17491,9000000546881,2305110
17492,6910244,1100000
17493,3000010034525,529000
17494,5404347,871500
17495,1000000833499,522500
17496,2558850,430435
17497,7488097,909091
17498,3000020017608,612000
17499,10228874,1283422
17500,8995816,727273
17501,8468273,-1
17502,9398730,954545
17503,5134886,-1
17504,5104597,750361
17505,4000000966354,1047777
17506,9409054,818182
17507,7929461,843652
17508,6118104,318182
17509,3000020005276,1344000
17510,16133152,-1
17511,9000000873062,1249399
17512,3699995,-1
17513,2302421,-1
17514,1000000139371,2723411
17515,9000000354375,1969531
17516,446043,1621496
17517,5165716,1018182
17518,5192791,-1
17519,7167455,650000
17520,11133787,575000
17521,7221936,-1
17522,1000000540339,493951
17523,4898352,-1
17524,6771604,1318182
17525,1000000813638,748412
17526,2265511,-1
17527,9000000873062,1249399
17528,6748397,1818182
17529,12460099,409091
17530,7262826,772727
17531,9885246,-1
17532,9000000799161,598729
17533,2324321,1440000
17534,7929461,843652
17535,13305744,409091
17536,5163366,636364
17537,3000020003538,550000
17538,11140144,575000
17539,4000000926212,688540
17540,5211146,-1
17541,4000000952206,796312
17542,14888948,-1
17543,3000020015915,1700000
17544,297564,-1
17545,9000000274989,552000
17546,7354568,954545
17547,9000000181192,1050000
17548,13344126,-1
17549,8093905,575065
17550,9000000181204,986906
17551,5230589,630000
17552,9812123,-1
17553,9000000638561,853189
17554,5135703,-1
17555,5257817,-1
17556,6877589,681818
17557,8932285,477273
17558,9101230,572727
17559,9000000337228,610705
17560,9000000370313,304209
17561,9000000181192,1050000
17562,8468679,-1
17563,2026065,865801
17564,1000000833531,688540
17565,2265511,-1
17566,2098098,-1
17567,2265511,-1
17568,9000000873062,1249399
17569,9767488,545454
17570,1000001763533,439068
17571,4852881,599999
17572,5918770,-1
17573,9000000170727,578771
17574,2304817,-1
17575,8468025,870000
17576,9000000726747,942999
17577,13303814,409091
17578,8638369,388182
17579,3000010035168,523810
17580,8468679,-1
17581,6485831,-1
17582,5248441,-1
17583,2189126,-1
17584,1000001628229,452118
17585,6945276,1045455
17586,8155842,-1
17587,8468523,650000
17588,2736805,-1
17589,7430618,-1
17590,6167274,519000
17591,2834543,865801
17592,12792332,420750
17593,3949627,420750
17594,9000000777445,520897
17595,2536694,-1
17596,6749084,590000
17597,535255,734026
