,hotel_id,rank_score
4654,22187,5.421273899536376e-05
4655,22205,6.333912740728073e-05
4656,22234,7.023271642395595e-05
4657,22238,7.030692789488656e-05
4658,22242,5.1753685983682175e-05
4659,22245,4.804489404549261e-05
4660,22295,5.339918682051977e-05
4661,22324,6.308705132290261e-05
4662,22330,5.905646373875773e-05
4663,22353,0.00013776567720615731
4664,22377,6.157713782544098e-05
4665,22390,-1.2392152241198586
4666,22456,-1.2392078749539066
4667,22504,4.6965329037294286e-05
4668,22527,-1.239206384027807
4669,22529,5.8804642707619324e-05
4670,22534,9.07768323336751e-05
4671,22543,5.6019764497098514e-05
4672,22564,-1.2392172322398067
4673,22595,5.976456005843489e-05
4674,22616,6.834491977791127e-05
4675,22631,5.832300697875163e-05
4676,22644,-1.2392123007994582
4677,22664,6.569171238887805e-05
4678,22672,6.395282815380175e-05
4679,22674,0.0001302082066870731
4680,22680,6.0425126398815634e-05
4681,22687,6.402198720791244e-05
4682,22688,5.489673634157807e-05
4683,22691,5.5537683799303056e-05
4684,22699,0.0001125222535177894
4685,22706,5.322872690372721e-05
4686,22735,5.893642790123956e-05
4687,22764,0.00010886720380288032
4688,22773,5.317778041730552e-05
4689,22775,5.092992837243012e-05
4690,22856,9.588403690815189e-05
4691,22897,0.00013075543919324387
4692,22916,5.715731485640326e-05
4693,22935,6.610927665132662e-05
4694,23005,-1.2391996010811708
4695,23009,6.761259813173315e-05
4696,23010,6.154143417581645e-05
4697,23046,4.7912298830417074e-05
4698,23068,6.191995542318085e-05
4699,23076,7.463436907743165e-05
4700,23090,6.29613014570497e-05
4701,23092,6.098567761371371e-05
4702,23101,5.720657492700236e-05
4703,23135,0.0001286224033460519
4704,23141,6.29462068513879e-05
4705,23183,-1.239202186319498
4706,23211,6.379387396105052e-05
4707,23243,6.396219532715875e-05
4708,23245,6.154143417581645e-05
4709,23261,4.975113466984453e-05
4710,23268,9.909176716441964e-05
4711,23277,6.16767866985097e-05
4712,23297,5.264473774560368e-05
4713,23301,5.3473886168474445e-05
4714,23310,9.419918749680466e-05
4715,23366,6.217284212711846e-05
4716,23392,9.103691349784897e-05
4717,23405,0.00010289063230400802
4718,23416,-1.2391293443252587
4719,23441,7.179568509645712e-05
4720,23464,0.00010112940726219614
4721,23465,6.786582937951847e-05
4722,23606,-1.2391785086898672
4723,23701,5.999393616956393e-05
4724,23823,-1.2392190444279336
4725,39088,-1.2392164322530257
4726,39089,5.495843636868248e-05
4727,39092,-1.2392172694824126
4728,39093,-1.2392145665245728
4729,39095,5.949066920066003e-05
4730,39096,7.367435677308215e-05
4731,39097,-1.2392019115763704
4732,39098,-1.2392110397294036
4733,39100,6.975183203672037e-05
4734,39101,0.00010614413296558812
4735,39102,0.00010286652834113004
4736,39104,0.0001286848869561131
4737,39105,9.613250996613157e-05
4738,39106,8.330791608737754e-05
4739,39107,6.613433135264599e-05
4740,39108,8.78702853584662e-05
4741,39109,-1.2392071409383913
4742,39111,9.933182844534309e-05
4743,39112,5.723071069026914e-05
4744,39113,7.022232655371081e-05
4745,39114,7.379293768656709e-05
4746,39115,0.00012919173814399522
4747,39116,0.0001308207888874787
4748,39118,7.277881645526783e-05
4749,39119,9.963523302981595e-05
4750,39120,0.00013842677674591849
4751,39121,5.6103843095185166e-05
4752,39122,7.061567303161614e-05
4753,39123,0.00013157273186649966
4754,39124,0.00011086944097185418
4755,39125,0.00010246284533868715
4756,39126,0.0001369392499877449
4757,39127,6.830366192547277e-05
4758,39129,-1.2392035829808667
4759,39130,0.00013687705190360786
4760,39133,5.3950821188968615e-05
4761,39134,0.00010868744581774131
4762,39135,0.00011169245641288291
4763,39136,0.00010923392837578487
4764,39137,6.001898689289632e-05
4765,39138,-1.2392077793497922
4766,39139,0.00013384494336615544
4767,39140,7.524764834145719e-05
4768,39141,6.648234391618725e-05
4769,39142,0.00014003161095083193
4770,39145,0.00011226568661071011
4771,39146,6.738210619187211e-05
4772,39147,5.276742087193689e-05
4773,39148,6.631451981995905e-05
4774,39149,5.7082265509190256e-05
4775,39151,6.168530941857689e-05
4776,39152,6.768539901846776e-05
4777,39153,9.369098590302185e-05
4778,39154,5.6996323305768314e-05
4779,39156,6.591477568162145e-05
4780,39158,0.00011226176053708688
4781,39160,0.00013816229164644402
4782,39161,0.00013607502495091686
4783,39162,6.669466954737431e-05
4784,39163,6.827034772892497e-05
4785,39164,0.0001269973268645296
4786,39165,6.0076199463353344e-05
4787,39166,9.872972697946069e-05
4788,39167,6.230824657283736e-05
4789,39168,9.08792726359975e-05
4790,39169,6.713774500564245e-05
4791,39170,6.318424821651526e-05
4792,39171,8.937733894380702e-05
4793,39172,5.7784028709582727e-05
4794,39173,0.00010154229508618864
4795,39174,-1.2392008255088465
4796,39175,-1.2392067227630958
4797,39176,6.444103188351348e-05
4798,39177,6.0575355004842385e-05
4799,39178,6.995624835584742e-05
4800,39179,0.0001355928701035489
4801,39180,7.322875332974664e-05
4802,39181,6.688932502213189e-05
4803,39182,6.493220757581862e-05
4804,39183,6.015382156655421e-05
4805,39185,-1.2392055663715162
4806,39186,9.697266755385676e-05
4807,39187,8.655379187047301e-05
4808,39188,7.346160859991399e-05
4809,39189,5.8320340378506106e-05
4810,39190,8.602699567279692e-05
4811,39192,6.762149390957602e-05
4812,39193,5.833539298506066e-05
4813,39194,0.00011639981884605992
4814,39197,9.517318907854092e-05
4815,39198,5.049530479301396e-05
4816,39199,5.856961250413725e-05
4817,39201,0.00013547082770103445
4818,39202,0.00010508489897979184
4819,39204,7.039291426559323e-05
4820,39205,9.752254691090016e-05
4821,39207,5.5206230577286024e-05
4822,39208,-1.2391841551969698
4823,39209,0.00012662721642625393
4824,39210,9.454462119490973e-05
4825,39211,0.00011942540608171333
4826,39212,7.192308093951163e-05
4827,39213,7.603908444510046e-05
4828,39214,5.321361660331737e-05
4829,39216,8.896955731862802e-05
4830,39217,0.00013422397407865
4831,39219,8.215306609719553e-05
4832,39220,8.893777545625108e-05
4833,39222,7.196940319646996e-05
4834,39223,5.465046004489688e-05
4835,39224,9.30140795877912e-05
4836,39225,7.790483632212565e-05
4837,39227,6.858476756732161e-05
4838,39228,0.0001252475584157613
4839,39229,7.128583439325522e-05
4840,39230,9.370278849691346e-05
4841,39232,6.29036706640376e-05
4842,39233,6.598208943188024e-05
4843,39234,0.00012600181239722665
4844,39235,6.881332533969477e-05
4845,39236,0.00013081612127830832
4846,39237,0.0001046831039015987
4847,39238,9.093451693891155e-05
4848,39239,7.112985577225402e-05
4849,39240,0.00011084001997648606
4850,39241,-1.2392120662526709
4851,39242,6.335947543801883e-05
4852,39243,6.496699431879471e-05
4853,39244,-1.2391320660998222
4854,39245,7.213765938103377e-05
4855,39249,5.773171152179703e-05
4856,39250,0.00010102592450184798
4857,39251,6.623246096443256e-05
4858,39252,5.6743665715953875e-05
4859,39253,6.629462000555768e-05
4860,39255,4.7538952648542955e-05
4861,39256,9.241763045302924e-05
4862,39257,5.3983254789158e-05
4863,39258,6.946786383952167e-05
4864,39259,-1.2392068122026432
4865,39260,8.882715211839039e-05
4866,39261,6.572911433246717e-05
4867,39262,9.416693854047957e-05
4868,39263,9.121278004753983e-05
4869,39264,0.00010087865888546034
4870,39265,6.849639913470064e-05
4871,39266,9.498195996528641e-05
4872,39268,6.0276368265913665e-05
4873,39269,6.846844105232362e-05
4874,39270,-1.2391297960979537
4875,39271,5.847487340761639e-05
4876,39272,6.686862568928013e-05
4877,39273,7.8299079433126e-05
4878,39274,7.133519593554126e-05
4879,39275,5.844058588521479e-05
4880,39276,8.632659275506189e-05
4881,39277,5.427029074955484e-05
4882,39278,0.00013621858834776706
4883,39279,8.65450843337624e-05
4884,39281,6.310221848394989e-05
4885,39282,4.401281147659721e-05
4886,39283,6.0031659079979444e-05
4887,39284,0.00013427078185683673
4888,39285,6.478578664246387e-05
4889,39286,5.7167198114827505e-05
4890,39287,5.709380527999493e-05
4891,39288,7.591849775485652e-05
4892,39289,9.827021460456943e-05
4893,39292,6.419521375412108e-05
4894,39293,6.251999414869715e-05
4895,39295,5.6851855899435e-05
4896,39296,0.0001294876633337099
4897,39297,5.9558598889696835e-05
4898,39298,7.607269625488914e-05
4899,39299,0.00010511054445775109
4900,39300,-1.23920899331655
4901,39301,8.23517614399297e-05
4902,39303,9.142562612441123e-05
4903,39304,6.716318727408081e-05
4904,39306,7.104492069178231e-05
4905,39307,6.190644712746198e-05
4906,39308,5.33064127109542e-05
4907,39309,6.512480090799964e-05
4908,39310,7.065231758399322e-05
4909,39312,5.969588429326933e-05
4910,39313,0.00013432577414608838
4911,39314,0.00010331681981870279
4912,39315,0.0001324743992199139
4913,39316,6.602667128832204e-05
4914,39318,5.641332472101545e-05
4915,39319,7.663409640648583e-05
4916,39320,8.136859731858425e-05
4917,39321,0.00012849725524662642
4918,39322,6.480938213672337e-05
4919,39323,8.435249961577756e-05
4920,39325,8.507132787001143e-05
4921,39326,8.709282956865872e-05
4922,39327,5.4187974981113613e-05
4923,39328,0.00013063489654087184
4924,39330,-1.2392157426390435
4925,39331,6.327267361612394e-05
4926,39332,6.282470741989257e-05
4927,39333,0.00010861329923962093
4928,39334,7.7582116463359e-05
4929,39336,6.496927925583e-05
4930,39337,4.980454388068663e-05
4931,39340,7.33440334342516e-05
4932,39341,7.584058125059608e-05
4933,39342,6.145820079205149e-05
4934,39343,5.3164268889975154e-05
4935,39344,5.392607300706311e-05
4936,39345,9.154890115446818e-05
4937,39346,6.165868455847876e-05
4938,39347,6.33444224483575e-05
4939,39349,7.091592741533703e-05
4940,39350,0.0001279019242534051
4941,39351,5.535831994270473e-05
4942,39352,4.689467438693048e-05
4943,39353,5.3509194454598994e-05
4944,39354,6.003449953872002e-05
4945,39355,0.00010432665603482354
4946,39357,5.780778510188404e-05
4947,39359,8.85907585465906e-05
4948,39360,-1.2391575592780861
4949,39361,5.753223258171051e-05
4950,39362,5.5514328179055726e-05
4951,39363,0.00010564227607318635
4952,39365,6.430600215872017e-05
4953,39366,7.492821094779108e-05
4954,39367,7.621023307647303e-05
4955,39368,5.790051036150845e-05
4956,39369,0.00010513799650272689
4957,39371,5.350915103026786e-05
4958,39372,9.748427803567383e-05
4959,39373,6.091798715478478e-05
4960,39375,6.866417901699024e-05
4961,39376,9.46425859973759e-05
4962,39377,0.00014103210051694443
4963,39378,6.523047304587799e-05
4964,39379,6.562113556326958e-05
4965,39381,5.096491344320581e-05
4966,39382,8.180077427463594e-05
4967,39383,6.134566933636388e-05
4968,39384,8.822563265995412e-05
4969,39385,8.45791943269131e-05
4970,39386,5.1758848598972546e-05
4971,39387,5.908908258474749e-05
4972,39390,6.103601938966902e-05
4973,39393,6.380336649828265e-05
4974,39394,-1.2392169431787063
4975,39395,4.7866916195644856e-05
4976,39396,7.321317865730642e-05
4977,39397,5.971985211040666e-05
4978,39400,5.897528288691771e-05
4979,39401,5.07255370798383e-05
4980,39402,5.7890743929255766e-05
4981,39403,6.693084411988785e-05
4982,39404,-1.2392062123165735
4983,39406,4.971646558096788e-05
4984,39408,5.189504799887836e-05
4985,39409,6.0259497682382285e-05
4986,39410,5.409085357424234e-05
4987,39412,4.751688251335301e-05
4988,39413,-1.239187936095398
4989,39414,-1.239199454456557
4990,39415,6.290651566876635e-05
4991,39416,0.00011237870267060622
4992,39418,-1.239200302975176
4993,39422,7.357293535715755e-05
4994,39423,7.070117475509386e-05
4995,39424,0.00011267768641084965
4996,39425,6.126662008557168e-05
4997,39426,0.00010226745703404081
4998,39427,0.0001282980866714224
4999,39428,5.690630666377295e-05
5000,39429,6.492865961132574e-05
5001,39432,5.7070295655142696e-05
5002,39433,5.8696780162706907e-05
5003,39434,-1.2391980038964918
5004,39438,8.217980119744223e-05
5005,39439,6.490373118138054e-05
5006,39440,6.830308280074215e-05
5007,39441,6.193166182561646e-05
5008,39444,8.496365413071602e-05
5009,39445,6.427153569121146e-05
5010,39446,4.7294113360206704e-05
5011,39447,6.902583299121245e-05
5012,39448,0.00010476101741998857
5013,39451,0.00012137048573579357
5014,39452,8.89100650202931e-05
5015,39453,0.00012478251699820863
5016,39454,9.461636507706526e-05
5017,39455,-1.2392109271649878
5018,39456,8.350802587923265e-05
5019,39457,8.4942725143003e-05
5020,39459,5.7101451421269805e-05
5021,39461,8.192537892382113e-05
5022,39462,6.572715578035703e-05
5023,39463,4.812284602680323e-05
5024,39465,8.205408892182743e-05
5025,39468,5.7818956827447915e-05
5026,39469,-1.2392133167922081
5027,39470,5.2221587804015586e-05
5028,39471,-1.239208614862978
5029,39472,-1.239217415172495
5030,39474,5.3264286424720656e-05
5031,39475,6.820689332950524e-05
5032,39477,5.429383604230051e-05
5033,39481,-1.239173143100928
5034,39484,0.000110070978257235
5035,39485,0.00012502893846825147
5036,39487,7.076502745964322e-05
5037,39490,-1.239193661601459
5038,39491,7.619066892645969e-05
5039,39493,5.370714425666738e-05
5040,39495,7.659409827341533e-05
5041,39497,5.692522645959718e-05
5042,39498,5.331375364748349e-05
5043,39499,5.352174249928868e-05
5044,39500,6.265136146377733e-05
5045,39502,7.854542342427253e-05
5046,39503,7.316294103957568e-05
5047,39504,-1.2391800249652902
5048,39509,5.557300428247009e-05
5049,39510,5.535942407353557e-05
5050,39511,5.392449488112053e-05
5051,39517,5.628301217831699e-05
5052,39518,5.5646958439707064e-05
5053,39519,5.8310258633850206e-05
5054,39520,8.019685330315031e-05
5055,39521,6.20581711773577e-05
5056,39523,8.273131598785974e-05
5057,39524,-1.2392167432245056
5058,39525,5.315289270974279e-05
5059,39526,5.401735915560498e-05
5060,39528,-1.2392132502458844
5061,39529,4.864697972443992e-05
5062,39530,5.409691429045677e-05
5063,39531,5.695052218681948e-05
5064,39536,6.235275070867108e-05
5065,39538,5.6957490365331535e-05
5066,39541,6.561249513277409e-05
5067,39545,6.301958137372104e-05
5068,39549,-1.239206589379032
5069,39550,6.265878979704356e-05
5070,39551,5.702676569678697e-05
5071,39552,6.376200057326753e-05
5072,40321,6.6728674681536e-05
5073,40322,5.467424516350675e-05
5074,40323,5.357753135018141e-05
5075,40325,3.800910046480657e-05
5076,40326,6.411295962542617e-05
5077,40327,5.909893780891577e-05
5078,40328,5.210013086426964e-05
5079,44119,0.0001287814996433739
5080,44120,7.669149585178316e-05
5081,44121,9.024801099495231e-05
5082,44123,0.00011836276017576935
5083,44125,6.389608342141161e-05
5084,44126,6.039957986808892e-05
5085,44127,0.00011027991736457382
5086,44128,4.862064481507283e-05
5087,44129,6.122243886751356e-05
5088,44133,0.00011270726463066336
5089,44136,6.426032119675902e-05
5090,44138,5.99394393568552e-05
5091,44140,7.66993613803511e-05
5092,44141,5.759253956779779e-05
5093,44142,7.48095613844194e-05
5094,44143,5.7865557398621606e-05
5095,44144,9.678675495232578e-05
5096,44683,7.02316747439432e-05
5097,44927,6.517228017557318e-05
5098,45182,0.00013746401208925729
5099,45461,6.550488850272315e-05
5100,45636,5.6279112710858504e-05
5101,45666,6.73698446448934e-05
5102,45756,6.243691056472815e-05
5103,45782,6.105346012048131e-05
5104,45832,6.440854781532476e-05
5105,45835,6.378763264957883e-05
5106,45844,6.340888446188797e-05
5107,45915,7.970987835157242e-05
5108,45934,6.308901170719032e-05
5109,45937,9.817152908166165e-05
5110,45954,5.8982197405970055e-05
5111,45988,6.48224147404585e-05
5112,46016,7.063509518976019e-05
5113,46054,7.768979282304128e-05
5114,46066,6.399513399175171e-05
5115,46073,-1.2392078453343744
5116,46086,-1.2392094563769873
5117,46107,0.0001318746431728076
5118,46142,7.572224696428479e-05
5119,46175,8.680976337265033e-05
5120,46176,8.907654376140123e-05
5121,46285,5.996966667919936e-05
5122,46308,6.891114850269382e-05
5123,46347,7.060672933699609e-05
5124,46381,8.546769976364529e-05
5125,46388,6.909771175131624e-05
5126,46509,8.329585508178524e-05
5127,46514,8.373097897983355e-05
5128,46565,6.401994073647875e-05
5129,46635,8.125852307834104e-05
5130,46646,7.068371514853565e-05
5131,46647,6.936668713632149e-05
5132,46648,6.827785557443259e-05
5133,46716,-1.2392136811377248
5134,46796,-1.2392063402261175
5135,46822,6.615455111043037e-05
5136,46845,-1.239189692797341
5137,46876,6.364902474001033e-05
5138,46907,-1.2392042652409219
5139,46916,6.111758991828164e-05
5140,46925,6.395968463311836e-05
5141,46935,6.0436564080972363e-05
5142,46969,9.605876070667102e-05
5143,47004,5.689468106239097e-05
5144,47042,6.135488385936633e-05
5145,47074,9.244471572409671e-05
5146,47078,8.409337392234226e-05
5147,47086,8.446418939781394e-05
5148,47110,8.777386992818502e-05
5149,47139,6.913827642422696e-05
5150,47158,0.00010148836613085727
5151,47174,-1.2392041304183699
5152,47185,7.048245527301958e-05
5153,47200,6.464870248553382e-05
5154,47252,9.394719059765257e-05
5155,47306,-1.239210489497021
5156,47307,-1.239207264154603
5157,47309,-1.239207264154603
5158,47330,8.457521970116371e-05
5159,47352,6.298689095935112e-05
5160,47362,-1.2392114614997534
5161,47373,6.317496849089752e-05
5162,47397,5.921531106676748e-05
5163,47412,6.522139419715337e-05
5164,47430,6.206216400074386e-05
5165,47431,7.036510476569503e-05
5166,47445,6.661808091915994e-05
5167,47452,8.604645749986543e-05
5168,47463,-1.2392065334111644
5169,47466,0.00010596014110308803
5170,47494,8.542141753300995e-05
5171,47496,8.802392159932055e-05
5172,47521,6.338281821983107e-05
5173,47531,6.464538235769981e-05
5174,47537,6.170304852052788e-05
5175,47565,-1.239205920258624
5176,47566,-1.239207465739
5177,47635,-1.239207465739
5178,44,8.927875404536098e-05
5179,80,5.516640365590642e-05
5180,141,6.015613219072365e-05
5181,188,0.00013896167247852577
5182,249,5.0320723733263585e-05
5183,274,5.746595602357356e-05
5184,369,5.7189794956768515e-05
5185,520,5.4524613186038636e-05
5186,561,-1.2392256581864927
5187,600,5.7417234683544526e-05
5188,609,0.00010424354077063358
5189,613,6.472412273869223e-05
5190,614,6.103150731928552e-05
5191,633,6.284136728393355e-05
5192,648,7.156442514487843e-05
5193,673,0.00013519037190383323
5194,690,5.947645747007334e-05
5195,724,5.916802705726888e-05
5196,859,9.866426518729139e-05
5197,902,5.4934073862763094e-05
5198,935,8.32736895166388e-05
5199,955,0.0001316993417214915
5200,962,7.02860117934779e-05
5201,989,6.655165080059905e-05
5202,1045,9.578874867263043e-05
5203,1120,8.311575506456596e-05
5204,1146,5.523128915157782e-05
5205,1156,6.625267515285416e-05
5206,1187,0.0001156485002513659
5207,1331,7.874641280609585e-05
5208,1425,0.00012174993279979332
5209,1461,5.528190265743467e-05
5210,1480,5.21071025495013e-05
5211,1591,7.393720729230824e-05
5212,1691,-1.2392157507000388
5213,1886,5.634858555128922e-05
5214,1964,5.1995352615064513e-05
5215,2027,5.696538833727797e-05
5216,2134,5.43819569023642e-05
5217,2567,5.8017372210880095e-05
5218,2761,8.319718669363474e-05
5219,2856,5.698206781597083e-05
5220,2904,5.9294595268800864e-05
5221,2907,5.532472577784933e-05
5222,3006,6.62622569159529e-05
5223,3061,6.53603951706614e-05
5224,3182,5.906272590651778e-05
5225,3345,3.5364237201413814e-05
5226,3509,5.571622697957186e-05
5227,3621,5.486421334077335e-05
5228,3651,5.621763460016556e-05
5229,3922,5.533740923307128e-05
5230,3972,6.154060574662792e-05
5231,4030,8.69827258683473e-05
5232,4084,-1.2392275953766976
5233,4163,5.994986348563722e-05
5234,4169,-1.2392287453435578
5235,4177,6.72218624399745e-05
5236,4333,5.657519273235246e-05
5237,4334,5.3930362200524165e-05
5238,4351,9.644587259274471e-05
5239,4462,5.722545107863569e-05
5240,4487,4.736050653764048e-05
5241,4683,5.385357249033507e-05
5242,4697,4.1489877007546157e-05
5243,4737,0.00011577794631266581
5244,4780,-1.2392256180033647
5245,4857,5.617241355096904e-05
5246,4907,5.291761678197618e-05
5247,4929,5.571622697957186e-05
5248,5038,5.225572817777384e-05
5249,5072,4.758888365428149e-05
5250,5137,5.551084571206817e-05
5251,5189,6.606779684700212e-05
5252,5209,6.428962699298629e-05
5253,5373,7.74176830919455e-05
5254,5642,5.4404894585498225e-05
5255,5733,5.3664471332562206e-05
5256,6107,5.365512038996364e-05
5257,6337,0.00012005644107565138
5258,6403,0.0001341547784208794
5259,6448,9.279594318149053e-05
5260,6582,-1.2392150935761186
5261,6586,5.650331658570055e-05
5262,6587,4.4971007804965875e-05
5263,6733,5.6650467648535694e-05
5264,6736,5.528190265743467e-05
5265,6908,5.760785298959316e-05
5266,6961,5.651904817814972e-05
5267,7271,4.5984334369734556e-05
5268,7273,5.466690414050439e-05
5269,7280,4.370673406036789e-05
5270,7318,5.922959527532347e-05
5271,7321,5.666122845209425e-05
5272,7545,4.787206925927612e-05
5273,7550,4.787206925927612e-05
5274,7553,6.385265642010153e-05
5275,7554,5.311550291708308e-05
5276,7563,5.572019664079243e-05
5277,7567,-1.239229254048233
5278,7572,4.798163917052861e-05
5279,7577,5.447652529010648e-05
5280,7739,0.00010046149293206271
5281,7986,5.291845415328773e-05
5282,7988,0.00013305682491492074
5283,8004,7.29153992012115e-05
5284,8007,0.00012549200038703515
5285,8011,5.470803370485378e-05
5286,8013,0.00012110513819930149
5287,8014,4.83316432348167e-05
5288,8015,4.81890468005725e-05
5289,8016,6.937416905353617e-05
5290,8018,5.224887696774372e-05
5291,8020,5.96329355191718e-05
5292,8025,-1.2392260287058148
5293,8028,4.921165016620985e-05
5294,8029,6.130851831854411e-05
5295,8770,5.8303189862209255e-05
5296,8773,4.5984334369734556e-05
5297,8774,5.634966654129378e-05
5298,8775,4.5984334369734556e-05
5299,9303,8.046147672313086e-05
5300,21607,5.0078301938960444e-05
5301,21637,5.6663689174453606e-05
5302,21640,5.35819854056682e-05
5303,21656,5.896323900033933e-05
5304,21717,5.811147900297527e-05
5305,21742,4.446372607959371e-05
5306,21813,4.806156274653872e-05
5307,21835,4.6293436059111534e-05
5308,21972,5.5203983397142574e-05
5309,21995,9.56429329385183e-05
5310,22031,4.9556768145690763e-05
5311,22081,5.0709154775452686e-05
5312,22102,8.023971165495605e-05
5313,22103,5.5757297224579e-05
5314,22121,4.354652089179551e-05
5315,22150,6.4625750808397e-05
5316,22169,9.73156700645694e-05
5317,22176,-1.239229254048233
5318,22257,6.079930945876026e-05
5319,22298,6.111817603177719e-05
5320,22303,4.928646267236173e-05
5321,22329,5.493880777059108e-05
5322,22331,5.287907961699271e-05
5323,22332,5.20885474807501e-05
5324,22384,5.18933937368213e-05
5325,22430,4.5984334369734556e-05
5326,22523,5.18933937368213e-05
5327,22582,4.775333771959904e-05
5328,22588,3.87090446782701e-05
5329,22622,3.994115202848437e-05
5330,22634,3.994115202848437e-05
5331,22636,5.935420151879427e-05
5332,22637,4.8431194951603e-05
5333,22682,4.6991144990901986e-05
5334,22700,4.2971537461695516e-05
5335,22752,4.909287474164855e-05
5336,22757,9.639932719352485e-05
5337,22783,5.9753637646591346e-05
5338,22788,5.767401041260218e-05
5339,22794,4.080995360232112e-05
5340,22884,5.18933937368213e-05
5341,22911,5.2720549914570345e-05
5342,22924,5.49526741862185e-05
5343,22928,-1.23923670770409
5344,22959,5.4050850465397256e-05
5345,22972,5.076112497111302e-05
5346,23033,-1.2392275953766976
5347,23053,5.790613767043646e-05
5348,23062,5.6889481109930415e-05
5349,23081,4.422800699256733e-05
5350,23107,6.147354128087934e-05
5351,23123,9.946062799104006e-05
5352,23132,0.00011536100853631591
5353,23142,5.720332048033698e-05
5354,23158,4.358759113680265e-05
5355,23231,4.496344314480703e-05
5356,23274,6.402592857357082e-05
5357,23537,-1.2392264394082648
5358,23541,5.741394560281974e-05
5359,23597,-1.2392150935761186
5360,23658,4.076908135817247e-05
5361,23682,5.2507041609611905e-05
5362,23709,6.076556975780905e-05
5363,23761,5.6093386721555495e-05
5364,23771,5.796265092846826e-05
5365,23781,4.4492186178761854e-05
5366,23794,6.179514540463599e-05
5367,23807,4.499027234261276e-05
5368,36313,6.695275597966375e-05
5369,36314,5.7366406623488975e-05
5370,36317,5.9975354892501875e-05
5371,36318,8.598945096539657e-05
5372,36320,7.002493876691068e-05
5373,36321,0.000132317313191813
5374,36322,5.9059319537371773e-05
5375,36323,5.530258107278927e-05
5376,36325,8.951923670075423e-05
5377,36326,6.618506146456322e-05
5378,36329,9.651178348832624e-05
5379,36332,6.092758786267168e-05
5380,36333,5.54355501283304e-05
5381,36334,5.195202912981987e-05
5382,36335,6.18054407392354e-05
5383,36336,0.0001038424441012608
5384,36338,6.169573478917674e-05
5385,36339,0.00012891345112723242
5386,36340,4.7260494254627546e-05
5387,36341,6.701993874462337e-05
5388,36343,5.1560174336308466e-05
5389,36344,-1.2392111752075459
5390,36345,6.0049696619838874e-05
5391,36346,0.00014062766893257634
5392,36350,0.00014039473818920438
5393,36351,6.0878426718568265e-05
5394,36352,7.195761205092016e-05
5395,36353,6.948476609366876e-05
5396,36354,6.024853038102199e-05
5397,36358,0.00010732201347676018
5398,36360,4.996548539369838e-05
5399,36361,6.307391764207308e-05
5400,36362,9.268832316749158e-05
5401,36369,5.541254395782737e-05
5402,36370,5.5425772160205295e-05
5403,36371,6.311127446409284e-05
5404,36372,6.073903188374214e-05
5405,36374,9.241742652191054e-05
5406,36375,5.601824711669906e-05
5407,36377,7.871986430076864e-05
5408,36378,5.953721561986851e-05
5409,36379,5.936274624305703e-05
5410,36383,5.3570467253322436e-05
5411,36384,6.354557963811127e-05
5412,36385,6.469438557942862e-05
5413,36386,6.038530570905598e-05
5414,36387,4.382075703253262e-05
5415,36388,5.463975550483971e-05
5416,36389,6.00150235745912e-05
5417,36391,3.9578782429670804e-05
5418,36392,5.4305991283488985e-05
5419,36393,5.9001465928345364e-05
5420,36394,5.331380748144871e-05
5421,36395,5.5932039710959055e-05
5422,36397,4.7738420782670415e-05
5423,36399,4.790015436171053e-05
5424,36400,6.230297020151433e-05
5425,36402,4.7571381951990824e-05
5426,36404,5.953721561986851e-05
5427,36405,6.208619528837715e-05
5428,36406,6.25980327142197e-05
5429,36407,4.522716019447087e-05
5430,36409,9.194337474299741e-05
5431,36413,9.764595467301613e-05
5432,36415,4.306964414655267e-05
5433,36417,6.18377125494423e-05
5434,36419,5.8361262671784333e-05
5435,36421,6.352951018025536e-05
5436,36423,6.631646241613345e-05
5437,36429,5.641644020849951e-05
5438,36435,6.331533296639142e-05
5439,36436,5.1489665004227305e-05
5440,36438,9.21594470056227e-05
5441,36439,5.827419308351686e-05
5442,36440,5.148881661814786e-05
5443,36444,5.435331455508505e-05
5444,36445,0.00013161892063073973
5445,36446,5.3582330842547914e-05
5446,36448,6.019066526647283e-05
5447,36455,6.132842794633349e-05
5448,36459,5.903838835684302e-05
5449,36462,8.111136134440653e-05
5450,36464,6.748422185403904e-05
5451,36465,6.939579710104379e-05
5452,36467,4.984227465867695e-05
5453,36468,5.902216417810181e-05
5454,36470,-1.2392161832657964
5455,36471,5.720206159768008e-05
5456,36476,5.712334816714579e-05
5457,36478,5.316720972993112e-05
5458,36481,6.377104611075097e-05
5459,36485,6.719082117291311e-05
5460,36488,9.224158749563698e-05
5461,36489,6.30702042190857e-05
5462,36502,5.573789658223543e-05
5463,36503,4.7506915724670404e-05
5464,36504,5.858734787305389e-05
5465,36508,4.2779579702021126e-05
5466,36510,5.9393667603420786e-05
5467,36513,5.839412745111828e-05
5468,36520,4.455656895262447e-05
5469,36521,0.0001114387005347817
5470,36522,3.925022046961367e-05
5471,36523,7.375777568162465e-05
5472,36526,8.870746918044337e-05
5473,36530,6.140394075450741e-05
5474,36531,5.405780640149564e-05
5475,36532,5.437731516591604e-05
5476,36533,4.6240414303271063e-05
5477,36536,4.721445071429501e-05
5478,36538,5.6317485544160545e-05
5479,36539,5.3611046263009535e-05
5480,36543,4.6756369231045055e-05
5481,36546,5.0432563011055875e-05
5482,36548,7.007103992332447e-05
