,hotel_id,breakfast,wifi,carpark,airport,restaurant,deposit_box,baby,bar,laundry,tour,spa,pool
2554,40764,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1
2555,40765,-1,-1,1,-1,1,1,1,1,1,1,1,-1
2556,40766,-1,1,0,0,0,0,0,0,1,0,0,0
2557,40767,-1,1,0,1,1,1,0,1,1,1,0,0
2558,40768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2559,40769,-1,1,0,0,1,0,0,0,1,1,0,0
2560,40770,-1,1,0,1,1,1,0,0,1,1,0,0
2561,40771,-1,1,0,0,1,0,0,0,0,-1,-1,-1
2562,40772,-1,1,0,0,1,1,0,1,1,1,0,0
2563,40773,-1,0,0,0,0,0,0,0,0,0,0,0
2564,40775,-1,1,1,0,1,0,-1,1,0,0,0,-1
2565,40776,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2566,40777,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2567,40778,-1,1,0,0,0,0,0,0,0,0,0,-1
2568,40779,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1
2569,40780,-1,1,0,1,1,1,0,1,1,1,1,1
2570,40781,-1,0,0,0,1,0,0,1,1,-1,-1,-1
2571,40782,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2572,40784,-1,1,0,0,0,0,0,0,1,1,0,0
2573,40785,-1,1,0,0,0,0,0,0,1,1,0,0
2574,40786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2575,40787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2576,40789,-1,0,0,0,0,0,0,0,1,-1,-1,-1
2577,40790,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2578,40791,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
2579,40794,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1
2580,40795,-1,0,0,0,0,0,0,0,0,0,0,0
2581,40797,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
2582,40798,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1
2583,40800,-1,0,0,0,1,0,0,0,0,1,0,0
2584,40801,-1,0,0,0,1,1,0,0,1,1,0,0
2585,40803,-1,1,0,0,1,1,0,0,1,-1,-1,-1
2586,40806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2587,40808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2588,40809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2589,40810,-1,0,0,0,1,0,0,0,1,1,0,0
2590,40811,-1,1,0,0,1,0,0,1,1,1,0,0
2591,40813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2592,40814,-1,0,0,0,1,1,0,0,1,-1,-1,-1
2593,40816,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
2594,40817,-1,1,0,0,1,1,0,0,1,1,0,0
2595,40818,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
2596,40819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2597,40822,-1,1,0,0,1,0,0,1,1,1,0,0
2598,40823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2599,40824,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2600,40826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2601,40827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2602,40828,-1,-1,1,-1,-1,1,1,-1,1,1,-1,-1
2603,40829,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
2604,40830,-1,1,0,0,1,0,0,0,1,1,0,0
2605,40831,-1,0,0,0,0,0,0,0,1,0,0,0
2606,40833,-1,1,0,0,1,0,0,0,1,0,0,0
2607,40834,-1,1,0,0,0,0,0,0,0,0,0,0
2608,40835,-1,1,1,0,0,0,-1,0,0,0,0,-1
2609,40837,-1,1,0,0,0,0,0,0,0,0,0,0
2610,40838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2611,40839,-1,1,0,0,1,1,0,1,1,1,0,0
2612,40840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2613,40841,-1,1,0,0,0,0,0,0,0,0,0,0
2614,40842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2615,40843,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1
2616,40844,-1,1,0,0,0,0,0,0,0,0,0,0
2617,40845,-1,1,0,1,1,1,0,1,1,1,1,0
2618,40846,-1,-1,0,1,1,1,-1,1,1,1,0,-1
2619,40847,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1
2620,40849,-1,0,0,0,0,0,0,0,0,0,0,0
2621,40850,-1,1,0,0,1,1,0,1,1,1,0,0
2622,40851,-1,1,0,0,0,0,0,0,1,1,0,0
2623,40853,-1,0,0,0,0,0,0,0,0,0,0,0
2624,40855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2625,40856,-1,1,0,0,1,0,0,0,1,1,1,-1
2626,40858,-1,0,0,0,0,0,0,0,1,0,0,0
2627,40860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2628,40863,-1,1,0,0,1,1,0,0,1,1,0,0
2629,40864,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2630,40865,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2631,40866,-1,-1,0,0,0,0,-1,0,1,1,0,-1
2632,40867,-1,0,0,0,0,0,0,0,0,0,0,0
2633,40868,-1,1,0,0,1,0,0,1,1,-1,-1,-1
2634,40869,-1,1,0,1,1,1,0,1,1,1,1,0
2635,40875,-1,1,0,0,0,0,0,0,1,1,0,0
2636,40876,-1,1,0,0,0,0,0,0,1,1,0,0
2637,40877,-1,0,0,0,1,1,0,0,1,1,0,-1
2638,40880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2639,40881,-1,1,0,1,1,1,0,0,1,-1,-1,-1
2640,40885,-1,-1,0,0,0,0,-1,0,0,0,0,-1
2641,40886,-1,1,1,0,0,0,-1,0,1,1,0,-1
2642,40887,-1,1,0,0,1,1,0,1,1,1,1,0
2643,40888,-1,1,0,0,0,0,0,0,0,1,-1,-1
2644,40889,-1,1,0,0,1,0,0,0,1,1,0,0
2645,40890,-1,1,0,0,1,1,0,0,1,1,-1,-1
2646,40891,-1,1,0,0,1,0,0,0,1,1,0,0
2647,40892,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
2648,40895,-1,-1,1,-1,1,1,-1,1,1,1,1,-1
2649,40896,-1,1,0,1,1,0,0,0,1,1,0,0
2650,40897,-1,1,0,0,0,1,0,0,1,1,0,0
2651,40902,-1,1,0,0,1,0,0,0,1,1,0,0
2652,40903,-1,1,0,0,0,1,0,0,1,1,-1,-1
2653,40904,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1
2654,40905,-1,1,0,0,0,0,0,0,0,0,0,0
2655,40906,-1,1,0,1,1,1,0,1,1,1,0,0
2656,40907,-1,1,0,0,0,0,0,0,1,-1,-1,-1
2657,40911,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1
2658,40912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2659,40918,-1,0,0,0,1,1,0,0,1,0,0,0
2660,40920,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2661,40921,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2662,40922,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1
2663,40924,-1,1,1,0,0,0,-1,0,0,0,0,-1
2664,40926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2665,40929,-1,1,1,0,0,0,-1,1,0,0,0,-1
2666,40930,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2667,40931,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
2668,40933,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2669,40934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2670,40937,-1,-1,0,0,1,0,-1,1,0,1,0,-1
2671,40938,-1,1,0,0,0,0,0,0,0,-1,-1,-1
2672,40941,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0
2673,40942,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
2674,44747,-1,0,0,1,0,0,0,0,1,0,0,0
2675,44748,-1,1,0,1,1,1,1,1,1,-1,-1,-1
2676,44749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2677,44812,-1,-1,1,1,1,1,-1,1,1,1,0,-1
2678,44941,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2679,44943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2680,44944,-1,1,0,0,0,0,0,0,1,0,0,0
2681,44945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2682,44946,-1,1,1,0,0,0,-1,0,0,0,0,-1
2683,44948,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1
2684,44949,-1,1,0,0,1,1,0,0,1,1,0,0
2685,44951,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2686,44952,-1,1,1,0,0,0,-1,1,0,0,0,-1
2687,44956,-1,0,0,1,0,1,1,1,1,-1,-1,-1
2688,44957,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0
2689,45007,-1,0,0,0,1,0,0,0,0,1,0,0
2690,45014,-1,1,0,0,1,1,0,0,1,1,0,0
2691,45174,-1,0,0,0,1,1,0,0,0,0,0,0
2692,45285,-1,1,0,0,1,1,0,0,1,1,0,0
2693,45855,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1
2694,45940,-1,1,0,0,0,0,0,0,1,-1,-1,-1
2695,45952,-1,1,0,0,1,0,0,1,1,1,1,1
2696,46153,-1,0,0,0,1,0,0,0,0,0,0,0
2697,46185,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
2698,46315,-1,1,0,0,0,0,0,0,1,0,0,0
2699,46328,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2700,46430,-1,1,0,1,1,0,0,0,1,-1,-1,-1
2701,46531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2702,46609,-1,1,0,0,1,1,1,1,1,-1,-1,-1
2703,46672,-1,1,0,0,0,0,0,0,1,1,0,0
2704,46710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2705,46712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2706,46781,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1
2707,46899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2708,46903,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1
2709,46911,-1,0,0,0,0,0,0,0,1,-1,-1,-1
2710,46940,-1,0,0,0,0,0,0,0,0,1,-1,-1
2711,46944,-1,1,0,1,0,0,0,0,1,1,0,0
2712,46966,-1,1,0,0,0,0,0,0,0,-1,-1,-1
2713,47073,-1,1,0,1,1,1,0,0,1,-1,-1,-1
2714,47077,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1
2715,47119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2716,47295,-1,1,0,0,0,0,0,0,1,1,0,0
2717,47433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2718,47460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2719,47553,-1,1,0,0,1,0,0,0,1,1,0,0
2720,47608,-1,1,0,0,0,0,0,0,1,0,0,0
2721,70,-1,0,0,1,1,1,0,1,1,1,1,1
2722,101,-1,1,0,0,1,1,0,0,1,0,1,1
2723,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2724,138,-1,1,0,1,1,1,1,1,1,1,1,1
2725,147,-1,0,0,1,1,1,0,1,1,0,1,1
2726,156,-1,0,0,1,1,1,1,1,1,1,1,1
2727,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2728,193,-1,0,0,0,1,1,0,1,1,1,1,1
2729,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2730,240,-1,0,0,1,0,1,1,1,1,-1,-1,-1
2731,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2732,269,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1
2733,326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2734,420,-1,0,0,0,1,0,0,0,1,1,0,0
2735,455,-1,0,0,1,0,0,0,0,0,1,0,1
2736,476,-1,1,0,1,1,0,0,0,1,1,0,0
2737,510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2738,549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2739,581,-1,0,0,1,1,1,0,1,1,1,0,1
2740,591,-1,0,0,1,1,1,0,0,1,1,0,1
2741,669,-1,0,0,0,1,1,0,1,1,1,1,1
2742,686,-1,0,0,0,1,0,0,0,0,0,0,0
2743,706,-1,-1,1,-1,1,1,-1,1,1,1,1,1
2744,783,-1,0,0,0,1,0,0,1,1,0,0,0
2745,796,-1,0,0,0,1,1,0,0,1,0,1,1
2746,807,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2747,863,-1,0,0,1,1,0,0,0,1,1,0,0
2748,885,-1,0,0,0,0,0,0,0,1,0,0,0
2749,897,-1,1,0,1,1,1,0,1,1,1,1,1
2750,925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2751,969,-1,0,0,1,1,1,0,1,1,1,0,0
2752,1054,-1,0,0,1,1,1,0,1,1,-1,-1,-1
2753,1069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2754,1082,-1,0,0,1,1,0,0,1,1,0,0,1
2755,1099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2756,1158,-1,0,0,1,1,1,0,1,1,1,1,1
2757,1166,-1,0,0,1,1,1,0,0,1,1,0,1
2758,1183,-1,-1,1,-1,1,1,-1,1,1,1,1,1
2759,1194,-1,0,0,0,1,0,0,1,1,-1,-1,-1
2760,1217,-1,-1,1,-1,1,1,1,1,1,1,1,1
2761,1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2762,1235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2763,1243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2764,1346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2765,1347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2766,1372,-1,0,0,1,1,1,0,1,1,-1,-1,-1
2767,1373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2768,1477,-1,1,0,1,1,1,0,1,1,1,1,1
2769,1490,-1,0,0,0,1,0,0,0,1,1,0,1
2770,1616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2771,1745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2772,1764,-1,1,0,1,1,1,0,1,1,1,0,1
2773,1775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2774,1819,-1,0,0,0,1,0,0,0,1,0,0,1
2775,1907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2776,1922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2777,2293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2778,2319,-1,0,0,1,1,0,0,0,1,0,0,1
2779,2361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2780,2364,-1,1,0,1,0,0,0,0,0,0,0,0
2781,2399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2782,2585,-1,0,0,0,1,0,0,0,1,0,0,1
2783,2628,-1,-1,1,-1,1,1,1,-1,1,1,1,1
2784,2633,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,0
2785,2723,-1,0,0,0,1,0,0,0,1,0,0,0
2786,3021,-1,-1,1,-1,-1,-1,1,1,1,1,1,1
2787,3059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2788,3141,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1
2789,3234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2790,3324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2791,3485,-1,1,0,1,1,1,0,1,1,1,1,1
2792,3559,-1,-1,1,-1,-1,-1,1,1,1,1,1,1
2793,3593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2794,3637,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2795,3664,-1,1,1,0,1,0,-1,0,0,0,0,-1
2796,3688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2797,3693,-1,1,0,1,1,1,0,1,1,-1,-1,-1
2798,3925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2799,3940,-1,1,0,1,0,1,0,0,1,1,0,0
2800,3968,-1,0,0,1,1,0,0,0,1,1,0,0
2801,4080,-1,0,0,1,1,0,0,0,1,1,0,1
2802,4119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2803,4153,-1,0,0,0,1,0,0,0,1,0,0,0
2804,4195,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1
2805,4197,-1,1,0,1,0,0,0,0,1,-1,-1,-1
2806,4222,-1,1,0,0,1,0,0,0,1,1,0,1
2807,4253,-1,0,0,1,1,1,0,0,1,1,0,1
2808,4356,-1,1,0,0,1,0,0,0,1,1,0,1
2809,4431,-1,1,1,0,1,0,-1,0,0,0,0,-1
2810,4502,-1,0,0,0,1,0,0,1,1,0,0,0
2811,4514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2812,4584,-1,0,0,1,0,0,0,0,0,0,0,0
2813,4732,-1,0,0,0,0,0,0,0,0,0,0,0
2814,4749,-1,0,0,0,0,0,0,0,1,0,0,0
2815,4762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2816,4950,-1,0,0,1,0,0,0,0,0,1,0,1
2817,5012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2818,5453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2819,5523,-1,1,0,0,1,1,0,0,1,-1,-1,-1
2820,5803,-1,1,0,1,1,1,0,1,1,1,1,1
2821,5936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2822,6032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2823,6064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2824,6073,-1,1,0,1,1,1,0,1,1,1,0,1
2825,6174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2826,6222,-1,0,0,0,1,0,0,0,1,1,0,1
2827,6240,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1
2828,6275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2829,6300,-1,1,0,0,0,0,0,0,1,-1,-1,-1
2830,6301,-1,0,0,0,1,1,0,0,1,0,1,1
2831,6312,-1,1,0,1,1,1,0,0,1,0,0,1
2832,6339,-1,0,0,0,0,0,0,0,0,0,0,0
2833,6341,-1,0,0,0,1,0,0,0,1,1,0,0
2834,6366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2835,6415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2836,6453,-1,-1,1,-1,1,1,1,-1,1,1,1,1
2837,6637,-1,1,0,0,1,0,0,0,1,1,0,1
2838,6638,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1
2839,6654,-1,-1,1,-1,1,1,1,1,1,1,1,1
2840,6676,-1,1,0,1,1,0,0,1,0,-1,-1,-1
2841,6678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2842,6761,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1
2843,6810,-1,-1,1,-1,1,1,-1,1,1,1,1,1
2844,6812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2845,6849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2846,6912,-1,0,0,0,0,0,0,0,0,0,0,0
2847,6939,-1,1,1,0,0,0,-1,0,1,0,0,-1
2848,6991,-1,0,0,0,1,1,0,0,0,-1,-1,-1
2849,7538,-1,0,0,0,0,0,0,0,0,0,0,0
2850,7539,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2851,7547,-1,0,0,0,0,0,0,0,1,0,0,0
2852,7666,-1,1,0,1,0,0,0,0,0,0,0,0
2853,7669,-1,1,0,1,1,1,0,0,0,1,1,1
2854,7816,-1,0,0,1,1,1,0,0,1,1,0,1
2855,8056,-1,0,0,1,0,1,0,0,0,1,0,0
2856,8065,-1,1,0,0,0,0,0,0,0,0,0,0
2857,8075,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1
2858,8077,-1,0,0,0,0,0,0,0,0,0,0,0
2859,8087,-1,0,0,0,0,0,0,0,0,0,0,0
2860,8088,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2861,8090,-1,0,0,0,1,0,0,0,1,0,0,0
2862,8097,-1,0,0,0,0,0,0,0,0,0,0,0
2863,8894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2864,8896,-1,1,0,1,0,0,0,0,0,0,0,0
2865,8900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2866,8904,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1
2867,8955,-1,1,0,0,0,0,0,0,0,0,0,0
2868,8957,-1,0,0,0,0,0,0,0,0,-1,-1,-1
2869,9164,-1,1,0,0,1,0,0,1,1,0,0,0
2870,9173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2871,9197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2872,9204,-1,0,0,1,1,1,0,0,1,1,-1,1
2873,9890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2874,21657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2875,21763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2876,21770,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2877,21805,-1,1,0,1,1,1,0,0,1,0,0,1
2878,21863,-1,-1,1,1,0,0,-1,0,0,1,0,-1
2879,21894,-1,1,0,1,1,0,0,0,1,0,0,0
2880,21934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2881,22093,-1,0,0,0,0,0,0,0,1,1,0,0
2882,22271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2883,22392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2884,22408,-1,0,0,0,0,0,0,0,0,0,0,0
2885,23067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2886,23124,-1,1,1,0,0,1,-1,0,0,0,0,-1
2887,23385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2888,23449,-1,1,0,0,1,1,0,0,0,1,1,1
2889,23450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2890,23481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2891,23525,-1,0,0,0,1,0,0,0,1,1,0,1
2892,23588,-1,1,0,1,1,0,1,0,1,1,0,1
2893,23624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2894,23730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2895,23822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2896,23828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2897,40943,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
2898,40945,-1,-1,1,0,1,0,-1,1,0,0,0,-1
2899,40948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2900,40951,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2901,40952,-1,1,0,0,0,0,0,0,0,0,0,0
2902,40953,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2903,40963,-1,1,1,0,0,0,-1,1,0,0,0,-1
2904,40965,-1,1,0,1,1,1,0,1,1,1,1,1
2905,40966,-1,1,0,0,0,0,0,0,0,0,0,0
2906,40968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2907,40970,-1,1,0,1,1,0,1,1,1,1,0,0
2908,40973,-1,1,0,1,0,0,0,0,0,0,0,0
2909,40979,-1,0,0,1,1,1,0,1,1,0,1,1
2910,40980,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2911,40982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2912,40984,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2913,40987,-1,1,0,0,0,1,0,0,1,1,0,0
2914,40988,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1
2915,40989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2916,40990,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0
2917,40991,-1,1,0,1,1,0,0,1,1,1,0,0
2918,40995,-1,-1,1,-1,-1,1,-1,1,1,1,1,1
2919,40996,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1
2920,40998,-1,0,0,0,0,0,0,0,0,1,0,0
2921,41003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2922,41007,-1,1,0,1,1,1,1,0,1,1,0,1
2923,41009,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1
2924,41010,-1,1,0,0,1,0,0,0,0,0,0,1
2925,41011,-1,1,0,0,0,0,0,0,0,0,0,0
2926,41014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2927,41015,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
2928,41016,-1,1,0,1,0,0,1,0,1,-1,-1,-1
2929,41018,-1,1,0,0,0,1,0,0,0,0,0,0
2930,41022,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2931,41024,-1,-1,1,-1,1,-1,-1,1,1,0,0,1
2932,41029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2933,41032,-1,1,0,1,1,0,0,0,1,0,0,0
2934,41037,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2935,41038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2936,41042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2937,41043,-1,1,0,0,0,0,0,0,1,0,0,0
2938,41044,-1,1,0,0,0,0,0,0,0,-1,-1,-1
2939,41046,-1,1,0,1,1,1,0,1,1,1,0,1
2940,41047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2941,41049,-1,1,0,1,1,1,0,0,1,-1,-1,-1
2942,41051,-1,1,0,1,0,1,0,1,1,1,0,0
2943,41055,-1,1,0,0,0,0,0,0,0,0,0,0
2944,41056,-1,1,0,1,0,0,0,0,1,0,0,1
